"","coef","exp(coef)","se(coef)","Pr(>|z|)"
"PDK2","0.640548037446333","1.89752050669441","0.428732507238985","0.135162407890282"
"PDK3","-0.179149615497556","0.835980814354451","0.229715821000184","0.435464481679333"
"PDK4","-0.096524210930195","0.907987914101624","0.158136382719151","0.541606236985164"
"PDLIM1","-0.8590174506917","0.423578064256946","0.327982605575636","0.00881635107858155"
"PDLIM4","-0.136218645428835","0.872651810298993","0.179921799980741","0.448990451297898"
"PDLIM5","-0.215945312660515","0.805779366598349","0.31078270727982","0.4871534471572"
"PDPN","-0.0453987222744867","0.955616380324619","0.199215993858659","0.81973413975067"
"PDSS2","0.106626078615892","1.11251818235645","0.416758815281197","0.798069747674625"
"PECR","-0.205801411914867","0.81399470988388","0.284040639642107","0.468728647062114"
"PEG10","-0.115910821852687","0.89055463776908","0.102960025624443","0.260256660623391"
"PELP1","0.641107002257258","1.89858145037313","0.490377612438394","0.191085680489177"
"PER1","0.391063219763314","1.478551984165","0.355602613398953","0.271454243603112"
"PER3","-0.187768973919298","0.828806160955455","0.24136435786211","0.436599536284977"
"PEX1","-0.231333934675184","0.793474453155429","0.413505438795911","0.575857422948244"
"PEX2","-0.201041585099364","0.817878419291329","0.494236574200405","0.684175475284163"
"PEX3","0.242334374109916","1.27422018783252","0.415153660126466","0.559407283411597"
"PEX5","0.0118235549703445","1.01189372949448","0.361987679664596","0.973943436948662"
"PEX6","-0.288870702888853","0.749109056778208","0.341882166875405","0.398143057991795"
"PEX7","-0.0536654151581765","0.947749155960304","0.404868398656493","0.894549064825078"
"PFDN1","-0.60435272337766","0.546428002268406","0.599421097756851","0.313345348077228"
"PFDN2","0.341839139852402","1.40753386319748","0.261877142669671","0.191776539826779"
"PFDN4","0.0680155171829489","1.07038191766195","0.424424713438409","0.872681440148876"
"PFDN5","-0.3741676999723","0.687861547793466","0.467781802559228","0.423782318620608"
"PFDN6","0.501813996673091","1.65171475986887","0.336777098514415","0.136211650869792"
"PFKFB1","0.183270567728497","1.20113935366548","0.248628608059693","0.461045835923613"
"PFKFB2","-0.179480068510546","0.835704607614735","0.418553292508159","0.668061098932755"
"PFKFB4","-0.132687972743602","0.875738303702049","0.365741731771145","0.716760680214672"
"PGLS","0.367603619825594","1.44426944572428","0.377497828880647","0.330160807420388"
"PHACTR4","0.307282254915886","1.35972470289556","0.585006312907016","0.599400274984491"
"PHC1","-0.409979075857994","0.663664136593676","0.345036088201934","0.234746409226687"
"PHC3","-0.168691275625503","0.844769664118515","0.491587848829481","0.731481171677196"
"PHKG1","0.0520821323900807","1.05346226233374","0.121216548401399","0.66744160284689"
"PHLDA1","-0.0306844894365504","0.969781501119565","0.226633527869569","0.892301520475518"
"PHLDA2","-0.366599419309627","0.693087226803535","0.208417441375213","0.0785830993886457"
"PHLDA3","-0.116874574082882","0.889696777199737","0.232160044787375","0.614667304411016"
"PHOSPHO2","-0.225397987743936","0.798198482322775","0.28192936219029","0.424009874944284"
"PHOX2A","0.411235144581363","1.50868007279575","0.194904382532474","0.0348641467511823"
"PHOX2B","0.003926139360843","1.00393385674252","0.263494079068277","0.988111725021334"
"PHPT1","-0.21539454086196","0.806223289388183","0.371479597584938","0.562030125556857"
"PHRF1","0.583978223758806","1.79315784318781","0.493879857851828","0.237035235069363"
"PHYHIPL","-0.018060978120971","0.982101143850019","0.120902753053223","0.88125036695607"
"PI16","-0.00209912565897015","0.997903075964532","0.105435886926047","0.984115946040295"
"PIGA","-0.359096910233972","0.698306675009102","0.450775234388938","0.425671316287264"
"PIGB","-0.729775357865059","0.482017259315043","0.503021116983972","0.146839811625188"
"PIGC","-0.224562492777668","0.798865651806401","0.407631626706061","0.581705204867151"
"PIGF","0.201027859083069","1.22265883350287","0.546171906332935","0.712823270967006"
"PIGH","0.208867673437631","1.23228192411007","0.534500725340613","0.695966110836448"
"PIGK","-0.156553447460249","0.855085814316486","0.495734775866946","0.752153697603877"
"PIGL","0.380498341353353","1.46301348792055","0.321877175238161","0.237156986597302"
"PIGM","-0.223415807136185","0.799782224989023","0.387277675087078","0.564015180771331"
"PIGN","0.447637104009602","1.56461080163008","0.390855685739579","0.252095408530582"
"PIGO","0.703931338059557","2.02168503224058","0.362621376795185","0.0522304383730514"
"PIGP","0.70904964281979","2.03205915868757","0.39736022524664","0.0743586678340958"
"PIGS","-0.239596073579457","0.78694566502316","0.405097439184122","0.554216974292355"
"PIGU","-0.388158924474608","0.678304535505756","0.485726743072358","0.424214901833222"
"PIGV","0.380263276544513","1.46266962535126","0.445860462519296","0.393728583812945"
"PIGW","0.265222367208269","1.3037208483135","0.444511635235294","0.550734321066925"
"PIGX","-0.0728626134915587","0.929728553411608","0.447464080386562","0.870648702013818"
"PIGY","-0.587706500729107","0.555600092992358","0.560653351546008","0.294522104495003"
"PIGZ","0.530775276703229","1.70024996196476","0.265776420638447","0.045817105133916"
"PIH1D1","0.0148602502781045","1.01497121275936","0.468388254697943","0.974690280222693"
"PIKFYVE","-0.364260102474849","0.69471047532721","0.349049696104231","0.29668131406268"
"PIM2","-0.349944142553571","0.704727452895287","0.246641321157437","0.155946175921995"
"PIP5KL1","-0.0275600945620397","0.97281621983215","0.214184875230966","0.897615351002071"
"PIPOX","0.172883966297092","1.18872816455063","0.274171580164082","0.528322690517229"
"PITPNA","-0.0249516050594459","0.975357113235688","0.712623652351449","0.972068800569627"
"PKD1","0.63650939873656","1.88987256096354","0.424087506798249","0.133383587671174"
"PKIB","-0.267776405969433","0.765078829038589","0.235510477054195","0.25553652205847"
"PKLR","0.54149783473834","1.71857908277405","0.298321095519897","0.0695007075350294"
"PKNOX2","0.0587697361909973","1.06053101071248","0.132150133356107","0.656522503019171"
"PLA2G15","0.0297596886412447","1.03020693377609","0.51233000028799","0.953679366852614"
"PLA2G2A","-0.105244153470356","0.900104732062031","0.0843352414793752","0.212058102047498"
"PLA2G2D","-0.12940740636649","0.878615938892162","0.0998209703467161","0.194839435483043"
"PLA2G2F","0.149186669058313","1.16088967116627","0.165701042096733","0.367941289861796"
"PLA2G3","-0.0795508422271869","0.923531064398763","0.169503434610566","0.638843070685423"
"PLA2G6","-0.072780481563992","0.929804916945713","0.32152423415621","0.820920816882516"
"PLA2G7","-0.476297833287914","0.621078476853633","0.25505828160632","0.0618446565946248"
"PLAC8L1","0.512034327677455","1.6686823911474","0.257895816238403","0.0470965487296417"
"PLAC9","0.00466588915327025","1.00467679136364","0.14302194820028","0.973974759111782"
"PLAUR","0.0990767354728377","1.10415102385906","0.324737221235302","0.760291376618907"
"PLCB1","0.00267521986065663","1.00267880145445","0.143180288625485","0.985092972946794"
"PLCD4","-0.775300635695614","0.46056529781483","0.48979366495515","0.113441352940838"
"PLCXD1","-0.0274279715619862","0.972944759720966","0.372288340775902","0.941269786810685"
"PLCXD2","-0.314875901060725","0.729879445914054","0.16942488234937","0.0630982466944071"
"PLCXD3","-0.00538588617478828","0.99462859170642","0.153140269999305","0.971944481383097"
"PLEKHB1","-0.0354786180599266","0.96514337064709","0.163201891921606","0.827903665597093"
"PLEKHM1","0.369281536525738","1.44669484378569","0.429999976879653","0.390454003406397"
"PLEKHM2","-0.00560735258620106","0.994408339271685","0.533488188391315","0.991613801812425"
"PLEKHO1","-0.589660689362515","0.554515405792799","0.339229892781786","0.0821697171761781"
"PLEKHO2","-0.223821699940898","0.799457665011297","0.332134120319318","0.500381561095496"
"PLK2","0.00866335564842079","1.00870099111861","0.211672594417667","0.967353221161091"
"PLK3","0.487336450229877","1.62797424955708","0.39581905950593","0.218244269939877"
"PLP1","-0.066765502184903","0.935414528283019","0.0927200979290843","0.471478303390232"
"PLP2","-0.0348398404671699","0.965760079555003","0.287592443062353","0.903577690637767"
"PLRG1","0.48723377595475","1.62780710706185","0.534750076866257","0.362220045566132"
"PLSCR1","0.129349026454459","1.13808727742051","0.3104579623506","0.676942168730231"
"PLSCR5","-0.297377305943075","0.742763710323247","0.392691192295882","0.44888194761209"
"PLTP","0.11393245630301","1.12067642769869","0.232548275615145","0.624183191097793"
"PLVAP","-0.136128897004397","0.872730132938665","0.35489158467521","0.701290636952399"
"PM20D1","-0.63875639411669","0.527948575916414","0.379550769851047","0.0923891446311934"
"PMEPA1","0.28144164505391","1.32503867150516","0.283916248722272","0.321546905685295"
"PMM1","0.273817095018165","1.31497426489762","0.453404101138611","0.545900804774638"
"PMM2","0.473302100500995","1.6052862675163","0.508854366927131","0.352302367300532"
"PMPCA","0.584948756193523","1.79489900582592","0.484264243980773","0.22708098243272"
"PNMA1","0.213380866812521","1.23785601975019","0.547891586923964","0.696937232132407"
"PNN","-0.45359027973828","0.635342992822778","0.67820522785013","0.503616836183085"
"PNOC","-0.120034384256874","0.886889941141321","0.149667260465802","0.422548160461603"
"PNP","0.0529739907890446","1.05440222059293","0.364091646389204","0.88431902951347"
"PODXL2","0.146868542734291","1.15820169899348","0.234064568213767","0.53035106050078"
"POGK","-0.154008036113518","0.857265131903862","0.45084187584074","0.732651183730057"
"POLDIP2","-0.0207447293771825","0.979468962311602","0.51084564315904","0.967607923335193"
"POLDIP3","-0.260680437111525","0.770527112145592","0.509716045957527","0.609054992355141"
"POLK","-0.0353338597033533","0.965283093328051","0.476068302408402","0.940835214546033"
"POLRMT","0.400263380939183","1.49221766757936","0.464545967237529","0.388895139295738"
"POM121L2","-0.0120921140598221","0.987980701756829","0.21396327951315","0.95493162335208"
"POMP","-0.222462056924481","0.800545381327833","0.556883340850667","0.689541806555018"
"POR","0.20526782939892","1.22785387629419","0.432692915806636","0.635217477517177"
"POU2AF1","-0.137932684840791","0.871157331866583","0.113312669267657","0.223499584866518"
"POU3F1","-0.21045703919056","0.810213861849005","0.221580362086362","0.342213860019887"
"POU4F1","0.0368818190272761","1.03757039251388","0.115360199911376","0.749188115934096"
"POU4F2","0.133449134479742","1.14276313741523","0.675517659040714","0.843396438684612"
"POU4F3","0.026361889271812","1.0267124374668","0.509872197649404","0.958765398299041"
"POU5F1B","0.210305678628707","1.23405522661733","0.172923142983114","0.223916337386608"
"PPCS","-0.276796805891907","0.758208544968213","0.49691181573068","0.577504158807973"
"PPIA","0.138543661523621","1.148599830094","0.463598655618193","0.765059101850772"
"PPIAL4C","-0.0282021091215642","0.972191858101383","0.393667077728786","0.942888811425578"
"PPID","-0.226471538682277","0.797342035395051","0.428737288538863","0.597340291178102"
"PPIG","-0.567558868936202","0.56690764680449","0.650738442831943","0.383112020900123"
"PPIP5K1","0.44346970414314","1.55810401040182","0.399454975895189","0.266918472026373"
"PPP1R13L","1.00979519740932","2.74503876639303","0.446655072073427","0.0237720037830657"
"PPP1R15A","0.958604786804684","2.60805514084956","0.481024664732026","0.0462790626030147"
"PPP1R8","-0.174972834990944","0.839479824936515","0.806577850262697","0.828261059945268"
"PPP2R1A","-0.178952824183761","0.836145344305718","0.534803174439589","0.737916007910619"
"PPP2R5A","-0.377492164057579","0.685578573717474","0.354531603901893","0.286983154451977"
"PPP2R5B","0.587568013006975","1.79960646961339","0.478607423684067","0.219573982069004"
"PPP3CA","-0.129805221772454","0.878266481450131","0.423948907374522","0.759466620024082"
"PPP3CB","-0.692137712849693","0.500504988697135","0.681195601588015","0.309599340615414"
"PPP3CC","-0.258226278755688","0.772420429996904","0.340121153201371","0.447721848834926"
"PPP4C","0.614080574377255","1.84795675944544","0.451380611431975","0.173687690180111"
"PPT2","0.452496993057025","1.57223314339366","0.35500913827666","0.202448517911625"
"PRAMEF1","-1.23300042837405","0.291416889114626","1.81372789340983","0.496621258319422"
"PRAMEF17","0.312514870331825","1.36685826665866","1.78986063687872","0.861391664217732"
"PRAMEF2","-39.2792127716529","8.73483367542511e-18","17028.9915967942","0.998159594509035"
"PRAMEF4","-39.241890637683","9.06699626027974e-18","16281.3546521332","0.998076912576961"
"PRAMEF6","-48.8312212882781","6.20683284873023e-22","23976.8354232587","0.998375029484522"
"PRAMEF8","-0.938562036063841","0.391189948150329","1.51935280179318","0.536748026129993"
"PRAP1","0.201823571130747","1.22363210503748","0.158400037225796","0.202614369000081"
"PRB2","0.400758514212176","1.49295669714109","0.142392028205697","0.00488572865608222"
"PRB3","0.271040310852908","1.31132793006647","0.21483330160403","0.207081666778044"
"PRCC","-0.0709282040164132","0.931528769751055","0.548443070189211","0.897099330519259"
"PRDM10","-0.325039509601194","0.722498807438406","0.660163916487485","0.622463582493936"
"PRDM16","0.00934065732130924","1.0093844174041","0.176399264461569","0.95777031747233"
"PRDM9","0.508081294966977","1.6620990557148","0.589270965710884","0.388566388521843"
"PREPL","-0.295497740455811","0.744161096186096","0.474760355990727","0.533669333330133"
"PRF1","-0.24940405613599","0.779265042942033","0.140165525670743","0.0751817811233651"
"PRG3","-22.8984521853983","1.13586984939648e-10","7923.20909085259","0.997694078772614"
"PRKAA1","0.440230111638034","1.55306455562491","0.465525327744512","0.344320463133501"
"PRKAA2","-0.0795898628330718","0.923495028360156","0.13962874116025","0.568670507187324"
"PRKACA","0.754173498192521","2.12585377507676","0.558803871734329","0.177137551219043"
"PRKACB","-0.658707209004053","0.517519947338386","0.436304746200909","0.13110949864309"
"PRKACG","1.31608319049766","3.72878778604204","1.11133902255891","0.236321253442518"
"PRKAG3","0.203286880895049","1.22542396855064","0.127472575436156","0.110768167525063"
"PRKAR1A","-0.111939295728081","0.894098531453386","0.440386397766056","0.799353201116935"
"PRKAR1B","0.373857877749258","1.4533305851646","0.316563679422923","0.237607526670335"
"PRKAR2A","0.269733370877411","1.30961522262039","0.260293079409681","0.300077162772328"
"PRKCB","-0.180592059085022","0.834775828460558","0.120300105504615","0.133309125990733"
"PRKCZ","0.0559757085245621","1.05757199344048","0.326176425388974","0.863742766075008"
"PRKX","0.550166463202869","1.73354156473168","0.378132660121259","0.145681384003947"
"PROX1","0.0789601868800459","1.08216123699751","0.131463993469252","0.54809167912588"
"PRPF39","0.532772104577926","1.70364846046179","0.751070913950893","0.478107347388502"
"PRSS1","-0.630110142319947","0.532533143340755","0.280656291860384","0.0247597237802544"
"PRSS12","-0.107048253335007","0.898482317176034","0.0983439676516132","0.276370647522572"
"PRSS22","0.20496851146303","1.22748641260334","0.186198414870691","0.27098068093639"
"PRSS3","-0.0786582000244698","0.924355815251311","0.142737054829153","0.581585251698718"
"PRSS35","0.018541448147403","1.01871440811949","0.137679031863917","0.892871570781547"
"PRSS36","0.042520210181501","1.04343714421465","0.373132340963712","0.909273647928317"
"PRSS38","-1.43479603175471","0.23816393694116","2.22118795004144","0.518306000154131"
"PSAP","-0.354977260078333","0.701189388019037","0.491312358914217","0.469982020657448"
"PSD","0.0993709310559842","1.1044759080008","0.219308620465426","0.650469528234847"
"PSMA4","-0.316927048684949","0.728383889750177","0.56365455071508","0.573930860893323"
"PSMB1","0.704694682851506","2.02322886414396","0.533572526141651","0.186598008531508"
"PSMB2","0.592640165199513","1.80875753569498","0.550561012847136","0.281735174812062"
"PSMB3","-0.00386304578890695","0.996144406173631","0.307414533792151","0.989973852451812"
"PSMB5","-0.294532516492233","0.744879725072015","0.567687272600669","0.603880120019968"
"PSMB6","0.364205460756947","1.4393699178121","0.560480564591691","0.515815436934667"
"PSMB7","0.416796015029461","1.5170930171955","0.420097038959377","0.321128146383556"
"PSTK","0.204620350591845","1.22705912425142","0.254978688128316","0.422263894149117"
"PTCD1","-0.185949333959514","0.830315662723204","0.484250460874568","0.7009827989103"
"PTCD2","1.03262633507911","2.80843204098853","0.539875583678008","0.0557849729952026"
"PTCD3","0.515561371859222","1.67457829911815","0.559730028128111","0.357003776239563"
"PTCH1","-0.182682037556956","0.833032986835318","0.267725999458249","0.495019548580946"
"PTCH2","0.263109743577072","1.30096948416265","0.189559299497714","0.165134738550122"
"PTEN","-0.216253373141791","0.805531176049685","0.299412793234629","0.47013568943215"
"PTER","0.334046538081677","1.39660813752572","0.306098360177674","0.275138889325326"
"PTGFRN","-0.281137565224717","0.754924476981393","0.37634586824457","0.455052010050923"
"PTGS2","-0.153132243593583","0.858016247156535","0.126877341136952","0.227458574126642"
"PTK2","0.530145590782341","1.69917967550924","0.448585506785784","0.23727866336865"
"PTK6","0.441745562279758","1.55541993258035","0.173854336500469","0.0110569214125235"
"PTK7","-0.372544480716764","0.688979004596327","0.301052562831316","0.215911454898948"
"PTOV1","0.202784502847232","1.2248084970622","0.34618058019177","0.558025612561437"
"PTPN11","-0.0256236558140048","0.97470184396354","0.425583963747222","0.951989793560573"
"PTPN12","-0.533694505259631","0.58643437762285","0.487106097085981","0.273234928547057"
"PTPN14","-0.218977892603959","0.803339477701306","0.268419428428593","0.414611714019089"
"PTPRA","0.499672733586283","1.64818178788477","0.640412551256197","0.435252154033504"
"PTPRB","-0.257530559079982","0.772958005067063","0.254808692070505","0.312168653826188"
"PTPRC","-0.161840566677511","0.850576804016305","0.137221838043033","0.238235655040772"
"PTPRD","-0.119056001962158","0.887758083175243","0.162251850198339","0.463087192370902"
"PTPRF","0.0739377144397022","1.07673973806969","0.354155532320566","0.834626328208403"
"PTPRG","-0.0126383510216712","0.987441177547383","0.22263837436964","0.954731379834837"
"PTPRH","0.164145127510723","1.17838531881174","0.141012057890679","0.244403630297081"
"PTPRJ","-0.194903749813259","0.822913859857046","0.29305074210458","0.505995916453274"
"PTPRK","-0.1852293829096","0.83091366459655","0.326577245202409","0.570589188459869"
"PTPRM","-0.335160549321019","0.715223248527311","0.221668359857542","0.130536170216694"
"PTPRN","0.0813220943155108","1.08472022252338","0.138742882288126","0.557784628205821"
"PTPRO","0.0966130596797264","1.10143410189132","0.201630867394453","0.631826172459638"
"PTPRQ","-0.0649856572408717","0.937080903606702","0.154080024016375","0.673196100521753"
"PTPRR","-0.460303555556997","0.631092044930472","0.200736792287831","0.0218439639641193"
"PTPRT","-0.0387173883684451","0.96202254949424","0.0981100756875588","0.693114396120361"
"PTPRU","0.403172827823428","1.49656551747507","0.208779215088429","0.0534711101217578"
"PTPRZ1","0.00113361794260634","1.0011342607303","0.0802632040238754","0.988731247467702"
"PUF60","0.631915612304543","1.88121080040614","0.456986769563181","0.166730019670693"
"PUSL1","0.467568988460282","1.59610931287788","0.394534337164919","0.235971552788822"
"PWP2","0.753994136841999","2.12547251326549","0.454191073725115","0.0968980855726741"
"PWWP2A","-0.673086096800027","0.510131829831909","0.649875879777305","0.300335194169767"
"PWWP2B","0.0768294789411369","1.07985792217565","0.339829423859892","0.821137270731211"
"PXDNL","0.2132051648589","1.23763854513514","0.14974190876247","0.154499280105525"
"PYCR1","0.942315836037847","2.56591678557007","0.434131506875828","0.029963167092704"
"QPRT","0.231037682064388","1.25990671444068","0.173506034573914","0.182997261770008"
"QRSL1","0.317555152955271","1.37376500997614","0.293799158826586","0.279760311432387"
"R3HCC1","-0.265679822074568","0.766684563680359","0.487036392463115","0.585407605254427"
"R3HDM1","-0.978019390149407","0.376055180335139","0.487462585316504","0.0448191743555664"
"R3HDML","-0.125855552716963","0.881742202850616","0.320637701084917","0.694676704050001"
"RAB30","-0.157538387577161","0.854244020620806","0.311556623346603","0.613102868081428"
"RAB33A","-0.14419245367372","0.865721120815588","0.247602201847069","0.560327386156975"
"RAB36","0.225214124983317","1.25259089848382","0.216139117884747","0.297417762015075"
"RAB3GAP2","-0.964070496823471","0.381337489464904","0.541858763008944","0.075208374029426"
"RAB40A","0.279037695492731","1.32185717098778","0.24779415128383","0.260128827483063"
"RAB40B","0.341376409615448","1.40688270538626","0.363043069301233","0.347053795879476"
"RAB40C","0.307592908023161","1.3601471712167","0.438328888495168","0.482841331610897"
"RAB42","0.0510194229483522","1.05234333269491","0.206238853038203","0.804613942769376"
"RAB43","-0.236180359856274","0.789638242048848","0.311641760602493","0.448535691607677"
"RAB4A","-1.4690167282807","0.230151675598948","0.536662812955226","0.00619424015028232"
"RAB4B","-0.470666117557751","0.624586081928072","0.454305474484427","0.300196344675837"
"RAB6A","0.930145000293421","2.53487670883771","0.601436251380076","0.121974295730476"
"RAB6B","0.238975397427279","1.26994729222888","0.234262707124064","0.307672919666566"
"RABEP1","0.0651804398892946","1.06735159981403","0.605269855609417","0.914243005702957"
"RABEPK","-0.302847672698221","0.738711613747446","0.493870973096466","0.539736083456827"
"RABGAP1","0.884636452516095","2.4221036817061","0.480958317172384","0.0658680717550183"
"RAC1","-0.244095425264636","0.783412873315122","0.617450495049243","0.692600890451615"
"RAC2","-0.457270431011533","0.633009131613995","0.203752799261377","0.0248168851562081"
"RAC3","0.401780682369313","1.49448353014399","0.286419744449718","0.160685792424927"
"RAD18","-0.0688950873126526","0.933424603024972","0.412587179552635","0.867383344462659"
"RAD21L1","-0.144104694571684","0.865797099057608","0.448741342130208","0.748111222447949"
"RAD54B","0.638394764675026","1.89343902330489","0.438615285449644","0.145537060809132"
"RAD9A","0.149546150114322","1.16130706402909","0.370964998451861","0.686854514938853"
"RAD9B","0.606458624332926","1.83392526693721","0.345333395325187","0.0790621163422009"
"RAET1E","0.247483325883384","1.28079800603036","0.147418380418586","0.0931945347698198"
"RAET1G","0.30551755196461","1.35732730866593","0.175832256223312","0.0822899207621101"
"RAET1L","0.100501477858561","1.10572527580843","0.132593457696917","0.448470682048839"
"RAI1","0.183497672499111","1.20141216912055","0.47203166180954","0.697468357300976"
"RAI2","-0.238017047981908","0.788189253943091","0.233634705296596","0.308318229618724"
"RALBP1","0.43194475724768","1.5402500251602","0.424847996771432","0.309294150826071"
"RALGAPA2","-0.125222539857828","0.882300533700123","0.190711682015412","0.511433935205786"
"RALGPS2","0.168859710300639","1.18395403071758","0.18341749596005","0.357243460221481"
"RAP1A","-0.330890241701827","0.718284002343889","0.486465438117527","0.496382451532796"
"RAP1B","-1.20266062075997","0.300393913456652","0.767073548788155","0.116914816923044"
"RAP2A","-0.0478684636934989","0.953259167021285","0.337224791459199","0.88712089460247"
"RARRES1","-0.10040031314423","0.904475272214831","0.125518310807368","0.42377697178988"
"RARRES2","-0.0125210902801443","0.98755697242104","0.236301622961141","0.957741671599184"
"RASA1","0.138408852240893","1.14844499861136","0.429118310840627","0.747041817790786"
"RASA2","0.270348268546602","1.31042074960126","0.305535803042122","0.376246518773833"
"RASA3","0.175377963625223","1.19169654945028","0.268935422275114","0.514324252097343"
"RASA4","0.323632988597594","1.38213995290035","0.327089633260299","0.322451766831578"
"RASSF7","0.464738593835378","1.59159808095292","0.289278077948423","0.108153954792754"
"RAX2","-2.06067536746894","0.127367920690454","2.06164292837953","0.317537682365082"
"RBM10","-0.321668791706745","0.724938256134345","0.553658167501126","0.561248492157757"
"RBM14","-0.412002424257531","0.662322670409455","1.06170068672939","0.697972429807362"
"RBMXL3","-17.8127702482194","1.83658982441146e-08","8644.85045969325","0.998355954868686"
"RBP2","0.0226468323587969","1.02290521872429","0.18968885440117","0.90496688450959"
"RC3H1","-0.437772545588779","0.645472581747675","0.610008966530583","0.472973513457339"
"RC3H2","0.0931051665263607","1.09757715757577","0.280825192502932","0.740235604270257"
"RCL1","-0.0248629764102529","0.975443561649961","0.383648547993112","0.948327948231603"
"RCN2","-0.418546128994494","0.658002775885666","0.412396531827133","0.310147846732145"
"RECK","0.0930920179728108","1.09756272611861","0.302803472809724","0.758513215255482"
"RECQL","0.0694452621266936","1.07191338533981","0.337778476709116","0.83710798611286"
"RECQL4","0.536992715820224","1.71085409369876","0.306488450370027","0.0797598106071917"
"REG1A","-1.97613454195892","0.138603970983948","1.92188611477404","0.303843220161512"
"REG1B","0.931835659995265","2.53916594753833","0.387058050416068","0.0160629118938849"
"REG3A","-50.1443851839788","1.66943769790775e-22","29196.1784243114","0.998629635341385"
"REG4","-0.601278863381283","0.548110229586548","0.442179661966188","0.173891104190172"
"RELA","0.738338913018561","2.09245687325999","0.598159367644327","0.217071953004541"
"REM1","-0.319650986276494","0.726402517284404","0.211659065229358","0.130988221614782"
"REV1","-0.807722785932504","0.44587225759654","0.588047917019724","0.169576373398555"
"REV3L","-0.0469293353286431","0.954154820244939","0.282010889843444","0.867834575064134"
"RFPL2","-0.0332074196243544","0.967337893916172","0.309081366763319","0.914440647596559"
"RFX3","0.0783837603101667","1.08153763025662","0.306764680632789","0.798323388709306"
"RFX4","0.138099668126168","1.14808997254819","0.145637023764741","0.343004433865399"
"RFX5","0.129163873256228","1.13787657642781","0.365856951984756","0.724054898112907"
"RFX7","-0.713056387918256","0.490143836086923","0.436685909625906","0.102493900161141"
"RFX8","-0.175227575796843","0.839266002405193","0.319498356647219","0.583385741062754"
"RGP1","0.271436981853457","1.31184819900952","0.330594326921174","0.411613464527046"
"RGS9BP","0.519502340672994","1.68119078120571","0.228311556437562","0.0228813612654853"
"RHD","0.570861472537402","1.76979102127217","0.250850243800182","0.0228635958649992"
"RHEB","-0.44374233077094","0.641630728024148","0.444247297774282","0.317860907048879"
"RHEBL1","0.268412800748079","1.30788692529655","0.315440742827347","0.394817380000869"
"RHO","-0.262221727465573","0.769340420892922","0.416315148921198","0.528783878614802"
"RHOF","0.0448448392517951","1.04586557003417","0.15509077843899","0.772464911601652"
"RHOH","-0.199688245924608","0.818986035517505","0.144162657517353","0.166003762366927"
"RHOQ","-0.34298115046931","0.709651588033526","0.528239082619409","0.516149973718012"
"RHOXF1","0.581023366592764","1.78786713837304","0.280088882655804","0.0380398620799803"
"RHPN1","0.250149991102121","1.28421802351944","0.246225237030603","0.309658106755534"
"RHPN2","0.327731429002671","1.38781619505346","0.212872488088856","0.123665967642034"
"RIN1","0.223643462037828","1.25062504462476","0.212518293670398","0.292639354172725"
"RIN2","-0.35142055673746","0.703687750992236","0.333161566797351","0.291514420902817"
"RIN3","0.00151383208820232","1.00151497851042","0.409891211123974","0.997053216872794"
"RIPK1","-0.851297367054761","0.426860777445928","0.47022999621248","0.070236092136632"
"RIT1","-0.469484117040648","0.625324779484328","0.497373793936974","0.34520740168451"
"RLBP1","-0.189793046715964","0.827130293562307","0.132055459630143","0.150654848645243"
"RLF","0.0790825941613649","1.08229370952011","0.531193594605783","0.881650563449704"
"RLIM","-0.108166744138051","0.897477934768526","0.641710625037771","0.866142744197791"
"RMI1","-0.10440339257732","0.900861823142074","0.423927039758738","0.805467971909064"
"RNASEH1","0.188382737534066","1.2072955042379","0.538379852166244","0.726408690598693"
"RNASEH2C","0.383591500865536","1.46754582801896","0.410007508999582","0.349493652247415"
"RND1","0.361294662244888","1.43518629379421","0.2112964334547","0.087285337458536"
"RND2","-0.126789632304527","0.880918969999798","0.130376114139992","0.330806207819514"
"RND3","0.0850848404511333","1.08880943786384","0.324586296693968","0.793218761472975"
"RNF10","0.299657976209812","1.34939720269484","0.70549297797796","0.671019102093509"
"RNF103","1.14031851860023","3.12776445769766","0.453880152515603","0.0119920554823271"
"RNF11","-0.277503160146183","0.757673170241214","0.504074154599014","0.58196241398806"
"RNF111","-0.145734708674768","0.864386987139108","0.414801917304129","0.725336539216451"
"RNF112","0.498055484173427","1.64551842110071","0.219229484200738","0.0230958526964558"
"RNF114","-0.468612753446814","0.625869902197044","0.594979448708125","0.430923890147736"
"RNF115","0.863872704509456","2.37233026083255","0.521474289155857","0.0976009942260986"
"RNF123","0.347838697431287","1.41600382626339","0.615203906201856","0.571799061911741"
"RNF125","-0.316659669704932","0.728578670330635","0.284125967699622","0.265062814813152"
"RNF128","-0.00965583005025191","0.990390637794589","0.127907212916766","0.939824141167004"
"RNF13","0.152154375400797","1.16433996800791","0.553988091009217","0.783583003980885"
"RNF138","-0.27651624934752","0.75842129518035","0.450736811754836","0.539561598765372"
"RNF151","0.649656082980777","1.91488215519284","0.576537976120538","0.259817447937432"
"RNF152","0.281990874605097","1.32576662178762","0.175114538235898","0.107327477714419"
"RNF157","-0.223404443752502","0.799791313272944","0.196347505351932","0.255203468593096"
"RNF17","-0.166815718565675","0.846355564584494","0.451758130589121","0.711934743656198"
"RNF180","0.0716583391480615","1.07428823911969","0.268692865689575","0.789706023358007"
