"","Estimate","Std. Error","Pr(>|z|)"
"ADRA2B","0.167532215055974","0.19474849256671","0.389651745335757"
"ADRA2C","-0.19783836338655","0.181618970331033","0.276019624839617"
"ADSL","-1.75374405422711","0.808208719980624","0.0300133017514383"
"AFMID","-0.748765471983279","0.485893300348194","0.123314834450244"
"AFTPH","0.900549305004495","0.59893696656761","0.132689689907742"
"AGFG1","-0.116252985933376","0.422745940101722","0.7833201412435"
"AGFG2","-0.0226745351266918","0.366193024069382","0.950626838127485"
"AGXT","0.385664758567659","0.318455455216163","0.225877109500082"
"AHCY","-0.480028586712875","0.457553474777689","0.294122806501305"
"AHNAK","0.194360421211851","0.29342142300218","0.507719116694662"
"AHRR","0.196670981229261","0.227541721596168","0.387407008588112"
"AIRE","0.244992779898936","0.564077245583426","0.664052541861523"
"AKAP1","0.450538788727022","0.408774437860037","0.270387913617682"
"AKAP3","0.380361309092771","0.240853452446455","0.114284918700428"
"AKAP4","-1.64284524680204","2.61030792895058","0.529107920351409"
"AKAP5","-0.280814105278366","0.28347458639578","0.321873734684782"
"AKAP6","0.163700767619579","0.271523340411635","0.546576819191306"
"AKAP7","-0.0854815135598681","0.312781035012397","0.784626407900839"
"AKAP8","0.0444545778099843","0.659984123955269","0.946297467659891"
"AKAP9","0.505432398015785","0.453198964083746","0.26474117510913"
"AKIRIN1","0.484404983417633","0.554150520639298","0.382042166389283"
"AKIRIN2","-0.219249761895989","0.674544524033416","0.745155499651409"
"AKR1B10","0.0550445755889296","0.102405374041358","0.590910908495108"
"AKR1B15","0.0188349838971384","0.116652678634369","0.871729476794201"
"ALAS1","0.164539950486079","0.601775806650425","0.784527303112367"
"ALAS2","0.372004727041386","0.352266817448119","0.290953990505585"
"ALDH18A1","-0.248719670194842","0.609328459439234","0.683136735722047"
"ALOX12B","0.156238586236131","0.210738607572975","0.458459623574844"
"ALPI","-0.736380968465859","1.192256839103","0.536815184852486"
"ALPK1","0.20663655052729","0.356211719968662","0.561850720385153"
"ALPK2","0.0185292975570527","0.214648131495557","0.931208815063685"
"ALPK3","0.0877179259979209","0.298797742438395","0.769086828124325"
"ALPL","0.219305933235733","0.192228793964976","0.253928639102845"
"ALPP","-0.105193530950938","0.20311554123875","0.604528069013973"
"AMMECR1L","-0.674017894542042","0.672011298627017","0.315867637563627"
"AMN1","-0.289006305338429","0.382200116448451","0.449550346193499"
"ANGPT1","-0.00677615758186649","0.165867629283698","0.96741324376525"
"ANGPT2","-0.275465168757884","0.307928588496702","0.371014404750812"
"ANGPT4","0.518560075683535","0.417007450352438","0.213673651923481"
"ANKFN1","-0.230312547842156","0.369017916234057","0.532546847673372"
"ANKFY1","0.295065054589779","0.554004811093978","0.594307887371881"
"ANKK1","-0.0118205180009436","0.252979110038515","0.96273218733307"
"ANKLE1","0.404192790209822","0.201530706475465","0.0448974555910096"
"ANKS1A","0.42180302930219","0.411686316898731","0.305564314692846"
"ANKS1B","0.156253188462708","0.232890780039311","0.502265732759461"
"AP1B1","-0.210177024858653","0.604098331035257","0.727901341924909"
"AP2A1","0.1214182877453","0.580497180889287","0.834321323531107"
"AP2A2","1.24619934358775","0.740893053761437","0.0925643311939307"
"APBA3","0.689852476256542","0.494704512056515","0.163174578666151"
"APC","0.518384500315242","0.493777311484535","0.29379416993284"
"API5","0.482323864030827","0.598849063053113","0.420578460490285"
"APIP","0.0455467357934506","0.38149597818558","0.904966526847009"
"APLNR","-0.126969109219531","0.256483135116075","0.620572716520191"
"APOB","0.203146293906298","0.203815083581074","0.318901096995167"
"APOD","-0.276502433205989","0.133087900391077","0.0377469009649441"
"APOH","0.166022659001911","0.842356459655155","0.843754670792618"
"APOM","-0.0517841580271325","0.286763911113181","0.856696349513528"
"APOO","-0.378140143760965","0.40160355838149","0.346409925651466"
"APP","-0.32796494776783","0.318354725360129","0.302922159856681"
"APPL1","1.44154455396173","0.656921500760667","0.0282071018896899"
"APPL2","-0.0180120112516801","0.476738942611989","0.969861729311969"
"ARFGAP2","-0.183930347444325","0.698640485148295","0.792343289509648"
"ARFGAP3","-0.219827336477146","0.437604113335638","0.615426309615244"
"ARFRP1","-0.424913110630205","0.437764032997399","0.331725497750132"
"ARHGAP20","0.219049233398171","0.221274096226482","0.322200896195138"
"ARHGAP21","0.418114478509554","0.397279732935172","0.292596112986942"
"ARHGAP22","0.549486713477503","0.293432611491048","0.0611213783610893"
"ARHGAP23","-0.0120448466477756","0.332724697898009","0.971122376541794"
"ARHGAP24","-0.2894877164985","0.337215478770666","0.390635698986725"
"ARHGAP25","0.148588051993858","0.258335305219739","0.565172836640193"
"ARHGAP26","-0.156027328530249","0.279886633751041","0.577208969692315"
"ARHGAP27","0.308059153551499","0.421603313951097","0.464971672355397"
"ARHGAP28","-0.00133042435190681","0.261760689079721","0.995944690995844"
"ARHGAP29","0.230945765582112","0.266560025284373","0.386274628723448"
"ARHGAP42","-0.130784255073135","0.24147203830098","0.58808553386122"
"ARHGDIB","-0.401323002888347","0.281772590399217","0.154365498500261"
"ARHGEF10L","0.783413657696665","0.40016898862977","0.0502643953305826"
"ARL5A","-0.237234477743629","0.54782373732289","0.664979230571348"
"ARL5B","0.361937711482742","0.358037416349363","0.312067385949152"
"ARL5C","-0.908463931721384","0.858484814264615","0.289956147241248"
"ART1","-0.460168013818199","0.915251521382169","0.61512060533721"
"ART3","0.14502189109112","0.109481854746182","0.185297107914279"
"ART4","0.0216531506642768","0.210865496152055","0.918211371040448"
"ART5","-0.0545466967848507","0.192088572502506","0.776436144528288"
"ARTN","-7.12350735468154e-05","0.15519816701473","0.999633775549878"
"AS3MT","-0.0385196377913794","0.200783483400588","0.847862331600518"
"ASAP1","0.423655274867682","0.431201409267672","0.325853708274855"
"ASAP2","-0.0701832342130772","0.398603337891489","0.860236693506437"
"ASAP3","0.483401598722185","0.359780588225522","0.179077409456846"
"ASF1B","0.373825614209424","0.407475078745758","0.358922818192929"
"ASGR1","-0.124789897158302","0.278650277128097","0.654270856413403"
"ASGR2","-0.294693956210634","0.282605914975864","0.297053212117957"
"ASPHD1","0.487164075928045","0.180139226388773","0.00684329479813143"
"ASPHD2","-0.388598238784722","0.301681292646871","0.197708195234785"
"ASS1","0.399513746885947","0.288340930366031","0.165881206816674"
"ASTN1","0.15647610393524","0.131441995604398","0.233866641313069"
"ASXL1","0.0117871226856202","0.690589142000308","0.986382197436319"
"ASXL2","0.367187893544518","0.31184409658034","0.239006909208965"
"ASXL3","-0.0612306524805251","0.166887936686729","0.713695987083505"
"ATG16L1","-0.740994499991515","0.691105815379315","0.283636159282998"
"ATG16L2","0.301211289821043","0.370133520550038","0.415764750656504"
"ATG2A","0.381875079759181","0.541219659104083","0.48044785668423"
"ATG2B","0.200645697039188","0.458651708311023","0.661771580708079"
"ATG4A","0.00147291002412562","0.580769857526027","0.997976460223183"
"ATG4B","0.0188053372262585","0.619628314849435","0.975788412520004"
"ATG4C","0.317402212905311","0.531166492126799","0.55013561669862"
"ATG4D","0.239831123229121","0.361089117344351","0.506569878435777"
"ATMIN","-0.817280376880773","0.693787915509167","0.238797633417415"
"ATOH1","0.121125265659377","0.852271827067845","0.886984856032983"
"ATOH7","0.0968659947010837","0.241820734052192","0.688737153082658"
"ATOH8","-0.0592353870297824","0.201352656299604","0.768614812226382"
"ATP13A3","0.143805446467283","0.490200131672992","0.76924647284683"
"ATP13A4","0.178538604787624","0.138477313018238","0.197294300074345"
"ATP13A5","0.0710125705577805","0.111136630786229","0.52284480388519"
"ATP1A1","0.0306966469503746","0.345838767229509","0.929272652208078"
"ATP1A2","0.140857636911375","0.15386868056642","0.359960373772199"
"ATP1A3","0.20465962638686","0.151756246922072","0.17746304156569"
"ATP1A4","-0.113733562780726","0.281417493386927","0.686105860612222"
"ATP2A1","0.297356545570194","0.248609043104889","0.231664962833814"
"ATP2A2","-0.12871598356887","0.592298481787955","0.827962027395272"
"ATP2A3","0.223452430606608","0.21961556268284","0.308929498216524"
"ATP6AP1","-0.793289132499081","0.620643359592167","0.201188690899378"
"ATP6AP2","0.24053438342615","0.720647949064903","0.738549230109971"
"ATP6V0A1","0.822708718292203","0.593874042934521","0.165953030443973"
"ATP6V0A2","0.179407351036809","0.477920454295166","0.707369209085151"
"ATP6V0A4","-0.00271512356660686","0.119882843431854","0.981930942530092"
"ATP6V0E1","-0.535244501912688","0.449634934972441","0.233890020971691"
"ATP6V0E2","-0.267691932479883","0.23403471576503","0.252701229001496"
"ATP6V1B1","0.0349600805534475","0.159924995892505","0.826959331851493"
"ATP6V1B2","-0.0774046363192249","0.517953215991046","0.881203849184346"
"ATP8B1","0.293980255279369","0.425038944381538","0.489154095524876"
"ATP8B3","-0.0619876049232302","0.266695112482409","0.816205040514607"
"ATP8B4","0.142655923919177","0.193599654067118","0.461207230983819"
"ATP9A","0.305312398507893","0.40933976072085","0.455748677840179"
"ATP9B","1.05208337793812","0.472041251300233","0.025827519969985"
"ATR","0.335259768504239","0.521747562385127","0.520502610460863"
"ATRX","0.0925754573038975","0.441410403829531","0.833881144572749"
"AURKA","-0.213380388078644","0.395171853994689","0.589218695356899"
"AURKAIP1","-0.149264579898983","0.328154145250626","0.649209116498515"
"AURKB","0.146252495676256","0.362910455245693","0.68694907138664"
"AURKC","0.297601130716127","0.251426427393077","0.236551261196035"
"AVP","-39.2233412745707","4922.34954837847","0.993642189175858"
"AVPI1","-0.396827170683861","0.325046005255496","0.222148929107376"
"AVPR2","-0.0160746754527088","0.260414755224651","0.950780073374313"
"AXL","0.244477062915238","0.324402029867026","0.451075200097781"
"AZI2","-0.574062449400785","0.675031487380405","0.395089832441467"
"B3GAT1","0.0374898223807191","0.128858703808542","0.77109916048934"
"B3GAT2","0.31318151223038","0.284358760450117","0.270739781008417"
"B3GAT3","-0.350230768225442","0.422170311736682","0.40676728425325"
"B3GNT2","-0.0116660543252956","0.583731212350008","0.984055084192454"
"B3GNT3","-0.0633762466789916","0.131959855299601","0.631036026869526"
"B3GNT4","-0.0101383620956739","0.262708953073209","0.969215989633809"
"B3GNT5","0.0440106046745886","0.3287393695528","0.893499924244645"
"B3GNT6","0.325717262471608","0.411108139925303","0.428191042077379"
"B3GNT7","-0.121888006495763","0.18995794386097","0.521095360304698"
"B3GNT8","0.285213688527852","0.254810806498151","0.263005560130128"
"B3GNT9","0.186442107789211","0.342384630606819","0.586069968593607"
"BAD","0.0591965422438435","0.402350970729032","0.883032071205154"
"BAIAP3","-0.142464328804526","0.183565834191712","0.437693530208534"
"BANK1","-0.132363155819691","0.145530442910011","0.363074591197941"
"BAX","-0.292520313230308","0.527807244780386","0.579429612204621"
"BCAP29","-0.204789800492148","0.424272985709658","0.629320094329838"
"BCAT1","0.100677708103978","0.192654966041577","0.601266287027027"
"BCAT2","0.36466123613673","0.39134383060694","0.35143057664533"
"BCL2","0.508833464664467","0.21679891309151","0.018923751737051"
"BCL2A1","-0.141268828662678","0.162226004285573","0.38385520486782"
"BCL3","0.0355676299685427","0.342185681848807","0.917214991844564"
"BCL6","0.103351267539058","0.30992815886493","0.738780689465795"
"BCL9","0.198901968812917","0.39024060983786","0.610268242668347"
"BCR","0.488737075445115","0.592208762422825","0.409213575405732"
"BDH1","0.464198732032229","0.311000360253162","0.13554226501905"
"BDH2","-0.848884921046015","0.430465751601331","0.0486078936892311"
"BEGAIN","0.0575564497758019","0.16194229226161","0.722279962091419"
"BEX1","0.0572538306633812","0.12397096679088","0.644201389651906"
"BEX2","0.11388410967732","0.209232699311375","0.586239152648982"
"BEX4","-0.00257442081173927","0.265221233052234","0.992255301962483"
"BEX5","-0.110445741279009","0.157347798072814","0.482728362419525"
"BFAR","0.0635683571053451","0.674993880740137","0.924969192272121"
"BFSP1","0.148008018979804","0.265936300634281","0.577831914743628"
"BFSP2","-0.117531864633724","0.276799407821358","0.671120822631504"
"BHLHA15","-0.13342514883608","0.227509758911069","0.557567096735146"
"BHMT","-0.0109465993336931","0.245738095842531","0.964469347454775"
"BHMT2","0.0548275786185939","0.169784457450294","0.746752342738391"
"BIRC2","-0.0798055453714024","0.481835140191998","0.868449458015071"
"BLID","-50.2472603663637","6273.49694982167","0.99360945180335"
"BLMH","0.0735963678927995","0.319788180292974","0.817982215441706"
"BMF","0.156354995010906","0.278498672104624","0.574510590967189"
"BMP1","-0.266699252402682","0.376244412902605","0.47842020462659"
"BMP2","-0.0733481748854141","0.165526696572357","0.657679004785453"
"BMP3","-0.028521669647511","0.188559996840449","0.879770267946172"
"BMP4","-0.0131553045553263","0.177317266998524","0.940858590163463"
"BMP5","0.0346976247366601","0.10782821377348","0.747614714676675"
"BMP7","-0.156000423450565","0.108886313066342","0.151946208075187"
"BMX","-0.171403998164223","0.187429687214872","0.360455441090976"
"BOC","-0.035984038153675","0.1941854702371","0.852987798697444"
"BOK","0.144343751596201","0.313751797830333","0.645475214340032"
"BOP1","0.212003778188703","0.281310800503251","0.451072450834913"
"BPNT1","-0.247357915405096","0.511605023294809","0.628745079651425"
"BRCA1","0.385088248910292","0.234092637672288","0.0999646489281825"
"BRCA2","0.241846008371279","0.254285193297208","0.34156287483398"
"BRCC3","-0.501982457577807","0.503228055903424","0.318509850142934"
"BRD1","-0.288664921652354","0.564264068226763","0.608946586596554"
"BRD2","0.0854230977424471","0.698432594478523","0.902655999079406"
"BRD3","1.02990263539065","0.449916386498627","0.0220736674160317"
"BRD4","-0.2183014068228","0.597870685534408","0.715013264910085"
"BRD7","-0.247352774880929","0.56750821702468","0.662940042704559"
"BRD8","0.577540380910488","0.574760608856022","0.314975633426298"
"BRD9","-0.115228723317321","0.455694425398682","0.800373295616356"
"BRDT","-0.158997429421352","0.687462845297781","0.817096127718915"
"BRF1","-0.011969026327374","0.460577990726427","0.979267731549857"
"BRI3BP","-0.368537362588976","0.353558051379297","0.297241406414522"
"BRIP1","-0.136791647373271","0.24601015424009","0.578183062487276"
"BRWD1","0.0228038828652291","0.567239967828266","0.967932502433817"
"BRWD3","0.219926964055096","0.309189477946141","0.47689737296324"
"BTG2","-0.209545437173503","0.291651064496621","0.472461416843372"
"BTG3","0.123804078818206","0.369629495567429","0.737669580954197"
"C10orf90","-0.00528057645697184","0.120256569971945","0.964975411900697"
"C10orf95","0.387782114771219","0.256854143758962","0.131110635247309"
"C11orf16","0.0662278438676699","0.142410400174367","0.641896217755262"
"C12orf4","0.569665905969237","0.435359844089143","0.190705682092"
"C14orf119","-1.16112524491214","0.707391972425294","0.100710872903169"
"C14orf132","0.046049254469411","0.156698701935852","0.768856233830727"
"C15orf40","-0.28188354255521","0.482578039848932","0.559139499109025"
"C15orf48","0.154492481686596","0.186085764262708","0.406413320460643"
"C15orf62","0.0863318140600478","0.251775682094377","0.731679869146786"
"C16orf54","-0.0750181522645119","0.184003005932489","0.683493431694193"
"C16orf74","-0.370595622257439","0.202848606309919","0.0677062786365416"
"C16orf78","-38.8001035366719","5166.52730356815","0.994008023038503"
"C16orf90","-0.00415935585422614","0.529241456877972","0.993729418561419"
"C16orf92","0.85857925661121","0.874731603986827","0.326329224773368"
"C17orf100","0.0190251463544485","0.397074501090924","0.961785346399096"
"C17orf107","0.0331455330191698","0.225477833468084","0.88313099989462"
"C19orf25","0.400606626836019","0.395572684148547","0.311191194598157"
"C1orf131","-1.05592494229166","0.532933420211843","0.0475526024334552"
"C1orf141","1.53364340100358","1.14076271029126","0.178818503435713"
"C1orf35","-0.631071770415383","0.418234169256369","0.131325420046911"
"C1orf50","0.25656007167321","0.541086911889549","0.635388053323387"
"C1orf52","-0.383050706966773","0.538791923533646","0.47711914367925"
"C1orf53","-0.753434006241398","0.30140435373081","0.0124282752595979"
"C1orf54","-0.328419867981224","0.380598644173742","0.388190575544411"
"C1orf56","0.0491530379945331","0.359460702492311","0.891235472043989"
"C1orf74","-0.883194969639752","0.472888955819121","0.0618097185924412"
"C1R","-0.0305925350019223","0.268832226264942","0.909398026336043"
"C1S","0.0210886441538931","0.196677166179781","0.914610744769732"
"C20orf202","-0.0533057206183306","0.394049918831759","0.892393210838049"
"C20orf203","0.648355839588842","0.325623660148141","0.0464676768005556"
"C2orf80","0.137557316230874","0.786558909842073","0.861170035574215"
"C2orf81","-0.0150697493521038","0.242543760859853","0.950457646916259"
"C2orf88","0.178460310495928","0.158433315726128","0.259993513188137"
"C3orf18","0.186757597499773","0.305838965879467","0.541437737713602"
"C3orf38","0.343973318701771","0.708144269486881","0.627152199176161"
"C3orf52","-0.130190114339918","0.295918127151689","0.6599710344289"
"C3orf70","-0.0603591242625517","0.158570061191613","0.703465640187576"
"C4orf17","-0.482739238745633","1.36175571981896","0.722965944951855"
"C4orf19","0.0184725564089985","0.164328569859608","0.910496484262254"
"C4orf3","-1.18179745580198","0.645023502542399","0.0669250012706083"
"C4orf33","-0.381166687254413","0.376208755159762","0.310974825481319"
"C4orf36","-0.249228470371879","0.303843193523004","0.41207155729824"
"C4orf50","0.0631600333124477","0.391317174707422","0.871775465903786"
"C4orf51","0.0541698625232455","0.183911376861048","0.768342786902928"
"C6orf62","-0.52558214076244","0.589088865971304","0.372288421730311"
"C6orf89","0.0795033162776549","0.54382338621756","0.883768822389751"
"C7orf33","0.197409226044766","0.25343629939873","0.436020743009404"
"C8orf48","0.0258698397444764","0.214813278417343","0.904142982719209"
"CA5B","-0.223455391023492","0.312421276507196","0.474462343827624"
"CABP1","0.0988855379032736","0.294486656979639","0.737029581553377"
"CABP2","-7.0113440162117","746.740668443219","0.992508562634847"
"CABP4","-0.0687853195344717","0.250641775266946","0.783748987990637"
"CABP5","-39.9784230510298","3948.58205811695","0.991921752904477"
"CABP7","0.131417394451636","0.138454432508327","0.342531950480197"
"CADPS","0.264886983669516","0.205549034562628","0.197509267277781"
"CADPS2","-0.0982240768182495","0.20730951919276","0.635639690903106"
"CALCRL","0.00260960213320502","0.270183460870052","0.99229364790934"
"CALM1","-0.410994001513026","0.622417316132298","0.509049117376087"
"CALM2","0.304341478810624","0.62709071094439","0.627447317852675"
"CALM3","-0.192581592131638","0.556923012589523","0.729496244599159"
"CAMK1","-0.0849214852573354","0.385796628554421","0.825777837554938"
"CAMK4","-0.0298478458933543","0.192478598454434","0.87676535590754"
"CAMKK1","0.116965510844346","0.314235319591903","0.709727065819195"
"CAMKK2","1.18749843594775","0.784479053927393","0.130091435637142"
"CAMKV","0.250688741302196","0.131637665781499","0.0568601155330612"
"CAP1","0.145801505430666","0.625296427479516","0.815627987920106"
"CAP2","0.0162658513637628","0.261019756037471","0.950310747005317"
"CAPG","0.0819394414413832","0.369305742888599","0.824411762305307"
"CAPN10","-0.377828053224632","0.397766438993278","0.3421762093804"
"CAPN11","0.0901546488256827","0.271889210809922","0.740201911951774"
"CAPN12","0.0248623117505363","0.313825593582016","0.936854980175099"
"CAPN13","-0.0765654275400426","0.107863318870959","0.477804917732126"
"CAPN14","-0.211067036634772","0.213234089044167","0.322253692075856"
"CAPS","-0.213812527419699","0.152115835001033","0.159845846837455"
"CASQ1","-0.364275996009695","0.295400180835834","0.217515685472877"
"CAV1","-0.0453016550498126","0.24115859849254","0.850994199010237"
"CAV2","0.157178293626206","0.21982043465382","0.474590257993706"
"CAV3","0.208888433022689","0.520215793699753","0.688021203259821"
"CBLB","0.0283840852212551","0.506062871225187","0.9552716548614"
"CBLC","0.611313312181062","0.304768458857297","0.0448745307820559"
"CBY1","-0.531071710809587","0.482848907481465","0.271388151164015"
"CCDC110","0.0446188707468893","0.285007060162299","0.875596702505907"
"CCDC112","1.09373710749825","0.488915449888007","0.0252818960556019"
"CCDC113","0.598160607974837","0.35169375704607","0.0889806208637102"
"CCDC115","-0.435213151389762","0.504720662669025","0.388530601682335"
"CCDC116","0.0925782805841847","0.394375513827177","0.814405476443438"
"CCDC117","-0.752769210004242","0.545239830781748","0.167395720682209"
"CCDC144A","0.206192405503166","0.179739097048917","0.251308826186325"
"CCDC150","-0.116014652219603","0.284859406499259","0.683809792770903"
"CCDC152","-0.395670238329141","0.256773419984667","0.123333470602469"
"CCDC153","-0.417223172499532","0.27704494593117","0.13207321156452"
"CCDC154","0.152988933029391","0.218945419689221","0.484705936821727"
"CCDC157","-0.30093489066504","0.370315750161586","0.416422168675944"
"CCDC158","0.728371550472954","0.240184555472949","0.00242497332492218"
"CCDC159","0.107644315491558","0.346629686988618","0.75614610739816"
"CCDC3","0.211291948897139","0.204128989386771","0.300626714603702"
"CCDC30","0.0300381665305001","0.290131572145092","0.917540029830203"
"CCDC33","0.20594358917684","0.256503559979996","0.422039565135067"
"CCDC34","0.0173869179045012","0.316608370597769","0.956205252537574"
"CCDC38","0.204245524355238","0.606414412168556","0.736261270220434"
"CCDC39","-0.300346847617054","0.268846150111168","0.263921654472658"
"CCDC50","0.199616857687491","0.550097344583785","0.716697877408414"
"CCDC51","0.198090112138599","0.543832606682025","0.715672589153898"
"CCDC54","0.397040710775724","0.548015234602065","0.46875471356228"
"CCDC57","-0.183999551818438","0.4146850694518","0.657252892956525"
"CCDC59","-0.410866299181876","0.554277433832286","0.458532956859677"
"CCDC6","0.456334774334119","0.395171154455928","0.248181536125101"
"CCDC7","0.537705428671795","0.48326925242806","0.26586242700042"
"CCDC70","-31.8170457564642","3964.06677981374","0.993595956269939"
"CCDC71","-0.818959746648395","0.56067502760285","0.144106733888519"
"CCDC73","-0.393374953406289","0.407318844771817","0.334160963413316"
"CCDC77","0.64838963199023","0.359663133508958","0.0714244637144194"
"CCDC78","0.164935629377741","0.178020763127073","0.35418797019764"
"CCDC81","0.55996038096232","0.351274495916271","0.110917650842332"
"CCDC9","0.113003178905708","0.400223463432092","0.777674989085104"
"CCDC97","1.18538121937524","0.672437285396053","0.0779320263359867"
"CCIN","0.338515596214471","0.328463031179773","0.302726156159691"
"CCL20","0.043103941774148","0.143284467889745","0.763545858853794"
"CCL21","-0.0133918896038971","0.102254252077219","0.895801745569532"
"CCL22","-0.0374612765299446","0.177291511859126","0.832655031041645"
