"","Estimate","Std. Error","Pr(>|z|)"
"APOO","0.585773065287807","0.372640183918353","0.11596132077066"
"APP","-0.466733593466092","0.332801656576454","0.160784578836881"
"APPL1","0.743141298716105","0.585084464337163","0.204033476769266"
"APPL2","-0.823857447737086","0.475515138286365","0.0831743006358551"
"ARFGAP2","0.290918828961486","0.615733458239267","0.63658759284081"
"ARFGAP3","0.101112276113195","0.4472413729271","0.821139292595359"
"ARFRP1","0.267359192605814","0.410197423672083","0.514541979626194"
"ARHGAP20","-0.10657003502465","0.198457683857987","0.591273674506309"
"ARHGAP21","0.206429080615105","0.360996042280505","0.567435811293319"
"ARHGAP22","0.276917557395866","0.274054169453927","0.31228057853551"
"ARHGAP23","-0.00731849250707206","0.307168847305289","0.980991692940643"
"ARHGAP24","-0.596569614208168","0.3228687032251","0.0646434626101044"
"ARHGAP25","-0.190312986455159","0.254666082452139","0.45488006815298"
"ARHGAP26","-0.405216812900769","0.267534340260209","0.129864922798982"
"ARHGAP27","0.344589192619557","0.411808518895771","0.402721620070221"
"ARHGAP28","-0.170801549194461","0.2399044498926","0.476491670206859"
"ARHGAP29","0.0347594562956013","0.248799073983146","0.888889958154989"
"ARHGAP42","-0.337075986715869","0.237454496244972","0.155741850988723"
"ARHGDIB","-0.417358984720147","0.278392943346677","0.133828943248113"
"ARHGEF10L","1.12941916243269","0.426621602967709","0.00811239565828283"
"ARL5A","-0.629393939707074","0.535483858906643","0.239845020248157"
"ARL5B","0.246058194812729","0.346419629707795","0.477524684782882"
"ARL5C","-1.51095781912649","1.10979523781982","0.17336381440309"
"ART1","-1.09477351608083","1.33722050710522","0.412961400451162"
"ART3","0.176850757304063","0.112224911414554","0.115058053868788"
"ART4","0.0470391354108196","0.218722322067727","0.829717998664914"
"ART5","0.169593832995681","0.169709166975848","0.317639505172362"
"ARTN","0.297315704690337","0.170868244866209","0.0818539223749244"
"AS3MT","0.0410506841485218","0.186943891150244","0.826191833870761"
"ASAP1","0.317030940916499","0.423840755098725","0.454462923953376"
"ASAP2","-0.0828631796898562","0.424734074917238","0.845319156747547"
"ASAP3","0.347533900385185","0.344363850253166","0.312876077336014"
"ASF1B","0.177971867851615","0.374975828537949","0.635056251133759"
"ASGR1","0.320035789357724","0.255109003411821","0.209658126448312"
"ASGR2","-0.195659176307905","0.257756955209418","0.447802319608913"
"ASPHD1","0.502055609195224","0.188573749884718","0.00775894607866406"
"ASPHD2","-0.638452256070141","0.296828099193243","0.0314828441756298"
"ASS1","0.426966952476408","0.268324261331835","0.111556701798143"
"ASTN1","0.0685089421679981","0.130158598450508","0.598645241713621"
"ASXL1","-0.579104535630017","0.701346898473139","0.408972349369815"
"ASXL2","-0.120753562434034","0.269386870572934","0.653970376567713"
"ASXL3","-0.185187675461139","0.165383497360622","0.262821589209564"
"ATG16L1","-1.19050334452254","0.716621327947398","0.0966587194147783"
"ATG16L2","0.385700457581615","0.318677334334063","0.226157442591962"
"ATG2A","0.172626327339655","0.498446463712427","0.729095684761571"
"ATG2B","0.376729264934708","0.454657933651224","0.40733116012698"
"ATG4A","0.213486475692069","0.545764240515079","0.695671747289501"
"ATG4B","0.0152127518671174","0.54568705263417","0.977759326146719"
"ATG4C","-0.181033824530238","0.451276691131655","0.688302871488887"
"ATG4D","0.321216641582185","0.350456705289882","0.359370195876447"
"ATMIN","-0.864548203009916","0.597673073541546","0.148030398945618"
"ATOH1","-0.0517919552725913","0.898219336508694","0.954018898817973"
"ATOH7","0.233186256771258","0.231203776216351","0.313178692535083"
"ATOH8","-0.156435310973633","0.220564285750284","0.478169093572908"
"ATP13A3","-0.249267127160476","0.495444586685605","0.614881258765812"
"ATP13A4","0.313406275056445","0.139816707971089","0.0249904088929843"
"ATP13A5","0.116742796247489","0.107619496937872","0.278021911561575"
"ATP1A1","0.0392060601983524","0.347132023327884","0.910075909581551"
"ATP1A2","0.127627387000653","0.145172155692456","0.37932261567794"
"ATP1A3","0.153977211781948","0.140027190779932","0.271496129566884"
"ATP1A4","-0.147282716285863","0.297162799530688","0.620155677557324"
"ATP2A1","0.37588526914302","0.261119452157086","0.150004770528224"
"ATP2A2","-0.331361454715304","0.603603361288594","0.58302454002172"
"ATP2A3","0.116877868496285","0.219550430368441","0.594482987249655"
"ATP6AP1","-0.203330093762396","0.601603529917903","0.735378093279105"
"ATP6AP2","0.275826543879637","0.625642994136358","0.659307903596321"
"ATP6V0A1","0.762540496051283","0.496864504604578","0.124856279163336"
"ATP6V0A2","-0.171492922248888","0.479339517305839","0.7205160314606"
"ATP6V0A4","0.0228993240708855","0.117688718889017","0.845725399384672"
"ATP6V0E1","-0.470882668912522","0.451174011543287","0.296632054015032"
"ATP6V0E2","-0.348291559403353","0.24284674960807","0.151514314689208"
"ATP6V1B1","0.132915669456236","0.151781723841699","0.381191662555027"
"ATP6V1B2","-0.775207588170927","0.478786969805803","0.105424128897759"
"ATP8B1","0.17634134520533","0.356062356779721","0.620420760322148"
"ATP8B3","-0.145371929651413","0.254414605599529","0.567730063406755"
"ATP8B4","-0.151778352517473","0.191067762242531","0.426980507689658"
"ATP9A","0.248914513116153","0.329545437835932","0.450052900115655"
"ATP9B","0.284477569835448","0.40278520674026","0.480016445794053"
"ATR","0.0759822751775022","0.551670965816824","0.890452901825474"
"ATRX","-0.28415229872231","0.437279307111348","0.515809297162046"
"AURKA","0.172401168009133","0.423194792181754","0.68372878623408"
"AURKAIP1","0.385699005898899","0.331887625890781","0.245179678207963"
"AURKB","0.176114716645818","0.364225646633897","0.628718119664316"
"AURKC","0.200508507852964","0.227019872713624","0.377117379891151"
"AVP","-41.8136515524631","4923.69852386005","0.99322418587723"
"AVPI1","0.0161431883191321","0.256650008681158","0.94984643651211"
"AVPR2","0.023999794802911","0.254124624276771","0.924758813149674"
"AXL","-0.219938481782456","0.281105350988242","0.43397607453158"
"AZI2","-0.307133640179097","0.661885211328746","0.642627285230026"
"B3GAT1","0.130839924675647","0.136500241966688","0.337794287333919"
"B3GAT2","0.222168090444645","0.230095909777799","0.334271613863357"
"B3GAT3","0.0978557180210598","0.386131294684747","0.799939021102964"
"B3GNT2","0.0194509880295388","0.561460006212534","0.972363945714616"
"B3GNT3","-0.00312495254958751","0.124046380474144","0.979901971477322"
"B3GNT4","0.448203495456339","0.261129897456192","0.0860887588965079"
"B3GNT5","0.0765802775620677","0.294431058638721","0.794789888532555"
"B3GNT6","-1.3494902912271","1.55903876851362","0.386714364566236"
"B3GNT7","0.0352873886076005","0.157984847957178","0.823255860530115"
"B3GNT8","0.0859463388633063","0.264072819193929","0.744829515265859"
"B3GNT9","0.487128157792692","0.354623850041788","0.169551149242252"
"BAD","-0.0687489060856919","0.386418605799653","0.858791275448541"
"BAIAP3","-0.0919798807059255","0.181741731981203","0.612784943617438"
"BANK1","-0.212403476998409","0.143230207367247","0.138087248571665"
"BAX","0.627400895676001","0.5556941527036","0.258880983313045"
"BCAP29","-0.155014641082227","0.427904343671333","0.71715423033331"
"BCAT1","-0.177282445222828","0.217075959422088","0.414109083623339"
"BCAT2","0.553882693620786","0.37693220584852","0.141711015886808"
"BCL2","0.115733641262695","0.190038996430049","0.542524814065607"
"BCL2A1","-0.281685369890767","0.172647055265086","0.10277057377042"
"BCL3","0.133171164920716","0.320285000245649","0.677563986181686"
"BCL6","0.0913976001925122","0.333013028796803","0.783733805755528"
"BCL9","-0.229740068688427","0.372454403604218","0.537348599633323"
"BCR","0.203042750347519","0.494864210470602","0.681585944269271"
"BDH1","0.728217790586007","0.354692726327751","0.0400633845877438"
"BDH2","-0.352080849573231","0.414979598985716","0.396198932297539"
"BEGAIN","-0.0720774903622082","0.173664680927039","0.678113880848073"
"BEX1","-0.0001264282675073","0.122799641450392","0.999178538767045"
"BEX2","0.0566346149384492","0.183507961002939","0.757608996660074"
"BEX4","0.107148171759278","0.250017750210212","0.668241816273218"
"BEX5","-0.0870279398718316","0.142368087367889","0.541008764262755"
"BFAR","0.237247903668627","0.706592913231114","0.737049436407143"
"BFSP1","0.308947120672075","0.264752801390433","0.24323996035615"
"BFSP2","-0.386121748660799","0.307523480392636","0.209266614699198"
"BHLHA15","-0.292996484651732","0.238295621239748","0.218865500542057"
"BHMT","-0.239933561586177","0.28094222781408","0.393087438823173"
"BHMT2","-0.0442105516103693","0.157522533075701","0.778969840202892"
"BIRC2","0.0653017472714745","0.436271381353984","0.881015918149386"
"BLID","-49.6044020745018","5328.71490653069","0.99257269048005"
"BLMH","0.113457380042791","0.356867621822925","0.750541315381871"
"BMF","0.127999941717238","0.26396328102594","0.62773613829913"
"BMP1","-0.514209507713571","0.404405223310724","0.203543560312482"
"BMP2","-0.0492192677208837","0.159922670789348","0.758257982071394"
"BMP3","-0.0846186280027355","0.195856709251533","0.665709761133752"
"BMP4","-0.152858457641561","0.188917006579397","0.418440251679455"
"BMP5","0.0180898927849702","0.102431725436288","0.859819142520012"
"BMP7","-0.160666499256632","0.10945564623633","0.1421399361689"
"BMX","-0.0666869079517666","0.173813603255274","0.701223720991594"
"BOC","0.175287069452756","0.192135768260555","0.361606409755205"
"BOK","0.34511933045746","0.325813561208801","0.289484100751542"
"BOP1","0.375910884755032","0.263300514993484","0.153381792002418"
"BPNT1","-0.603551256133609","0.49848176053351","0.225980109020243"
"BRCA1","0.12323736033458","0.198616731883099","0.534942975414254"
"BRCA2","-0.0897109769869129","0.266175379786397","0.736088935971069"
"BRCC3","-0.835224577545144","0.489294194330122","0.0878222849436075"
"BRD1","-0.37597077268888","0.515323955330479","0.465646095072622"
"BRD2","-0.547402845329262","0.676504646760469","0.418421125815911"
"BRD3","0.563123028969603","0.452786466138092","0.213616093782337"
"BRD4","-0.238490374083596","0.568743804719694","0.674976215066833"
"BRD7","-0.716742384515629","0.692709060309782","0.300811517938521"
"BRD8","0.0477538296712934","0.540873543400973","0.929646033169308"
"BRD9","0.132763403075757","0.489381157938435","0.786169271912551"
"BRDT","0.128121113510979","0.511737494483965","0.802305160726346"
"BRF1","1.05862663367916","0.534105002410983","0.0474728457597854"
"BRI3BP","-0.0675015527598357","0.35609136018182","0.849652009555893"
"BRIP1","-0.454558560745307","0.266229566038349","0.0877489864114179"
"BRWD1","0.530792607317598","0.592665392998073","0.370465100303276"
"BRWD3","0.0582000217106929","0.306924098042967","0.849604170958576"
"BTG2","-0.429538440712301","0.328372514227278","0.190845223722182"
"BTG3","0.348364022407208","0.346022489628962","0.314046758343539"
"C10orf90","0.017749376285507","0.111540641214805","0.873567059879646"
"C10orf95","0.487469694382595","0.262659357609708","0.063467708464253"
"C11orf16","0.0330261549572237","0.134818993136254","0.806482266498668"
"C12orf4","-0.236552059103979","0.425432153777891","0.578191923370328"
"C14orf119","-0.656742691864218","0.694141208689828","0.344086052954923"
"C14orf132","0.00116441346658986","0.153901105994196","0.99396327493871"
"C15orf40","0.0757542293600995","0.478527505570998","0.874214932779715"
"C15orf48","0.0561587848362615","0.176945725504113","0.750956350941993"
"C15orf62","0.486483791617313","0.237894913375974","0.0408595438526486"
"C16orf54","-0.265684553234974","0.175948472746073","0.13104000255465"
"C16orf74","-0.199768407494831","0.180235510608042","0.267700200279538"
"C16orf78","-38.6140889924377","4796.36304166092","0.993576538648603"
"C16orf90","0.292297307722869","0.431000077565346","0.497655107880273"
"C16orf92","1.71595899943654","1.29592847407438","0.185464683439158"
"C17orf100","0.218839585060938","0.374460953227978","0.55894295674723"
"C17orf107","-0.144675566637715","0.221358054932569","0.51338135839009"
"C19orf25","0.565664687371932","0.408259812808675","0.165884127527867"
"C1orf131","-0.780830944111457","0.510915077000822","0.126438345857725"
"C1orf141","0.967054836250049","0.621151945890669","0.11950058640456"
"C1orf35","-0.0461520551416568","0.36113318018213","0.898308927128326"
"C1orf50","0.648426682341603","0.505746956442266","0.199801667468856"
"C1orf52","-0.360956077715433","0.57285829264992","0.528631366664577"
"C1orf53","-0.553891674097215","0.26883546130668","0.0393663257562"
"C1orf54","-0.374039553630148","0.354654614458506","0.291581473883407"
"C1orf56","0.513462883391273","0.341290466388029","0.132459174347869"
"C1orf74","-0.745606224516005","0.42838734479718","0.0817720582992668"
"C1R","-0.367928954342471","0.2525102138539","0.145092798854329"
"C1S","-0.21215933139177","0.184324427231595","0.249727959977064"
"C20orf202","0.0495837921242654","0.333678852148138","0.881871366685475"
"C20orf203","0.681151714790775","0.293795595171659","0.0204246339539197"
"C2orf80","0.43113267698705","0.666853767023315","0.517944222174843"
"C2orf81","0.0642593355776577","0.251400117565374","0.79825521664612"
"C2orf88","0.255277245302748","0.153251284276117","0.0957646248158595"
"C3orf18","0.344351215926899","0.33341856973473","0.301702393284564"
"C3orf38","0.00596310047463888","0.623727094282001","0.992371995110986"
"C3orf52","-0.0855270772272718","0.258254193534759","0.740513049555729"
"C3orf70","-0.0342116494057122","0.151717578326248","0.821593732288816"
"C4orf17","-0.400796398797522","1.33567838737546","0.764124113037976"
"C4orf19","-0.0627301844244748","0.15700456307979","0.689492629012481"
"C4orf3","-1.14040875500598","0.646483072091733","0.0777286937404418"
"C4orf33","0.0609056641461073","0.326509647594265","0.85202478528844"
"C4orf36","-0.306618008204779","0.279993001614138","0.273476470693199"
"C4orf50","-0.214841179491553","0.418891007527272","0.608034663966464"
"C4orf51","0.000180498636373809","0.172363186770971","0.999164455870279"
"C6orf62","-0.175614353589789","0.540752198599757","0.745363182799375"
"C6orf89","-0.146408630932591","0.530154855449599","0.78242363397277"
"C7orf33","0.467958502352568","0.257906052407944","0.0696079576309843"
"C8orf48","-0.0151166456421386","0.179109523702281","0.932739286891089"
"CA5B","-0.0324150116875372","0.285666031628961","0.909656594263431"
"CABP1","0.409092025178556","0.307485836980534","0.18337273425316"
"CABP4","-0.405756480727335","0.262756598120758","0.122532753341569"
"CABP5","0.963778385669251","1.70509281882459","0.571913835251743"
"CABP7","0.0918819508850756","0.134949080598447","0.495957642552818"
"CADPS","-0.0533842021094832","0.215216990546525","0.804097059743881"
"CADPS2","-0.34768678700863","0.166051033393292","0.0362728986952766"
"CALCRL","-0.313130453164249","0.273236418722072","0.25179285437146"
"CALM1","0.592452875441393","0.557574715109091","0.287984556849291"
"CALM2","0.0568959998331397","0.571707477546365","0.920725864985292"
"CALM3","-0.253526089829082","0.524010377407135","0.628514447404526"
"CAMK1","-0.407182134573241","0.379287626829065","0.283026896959363"
"CAMK4","-0.244155648677519","0.195357031407713","0.211375551051278"
"CAMKK1","0.731729269298412","0.374076104675862","0.0504536897200166"
"CAMKK2","0.528520773770625","0.753806534963706","0.483218249077801"
"CAMKV","0.275946160834814","0.117124766065586","0.0184728276915956"
"CAP1","-0.241810526896794","0.585665981103703","0.679693588348104"
"CAP2","0.0219438561063249","0.25274678942875","0.930813395335361"
"CAPG","0.210886845008365","0.346527590083611","0.542808443129853"
"CAPN10","-0.0885802620824284","0.374344730115509","0.812945774840045"
"CAPN11","-0.135755968727253","0.281911120095776","0.630121446343368"
"CAPN12","0.596821182762868","0.299852250657586","0.0465486287836622"
"CAPN13","-0.124885172249729","0.10242495220996","0.222736171735349"
"CAPN14","-0.193011154621282","0.199087583639044","0.332306445536767"
"CAPS","-0.178064783653862","0.143424703610925","0.21441333967887"
"CASQ1","-0.264561711946258","0.290276656703235","0.362078181322168"
"CAV1","-0.194036166706156","0.239148839725665","0.417158088876384"
"CAV2","0.0725638967002809","0.210717312667188","0.730570988622461"
"CAV3","-0.49441271433471","0.669708613812873","0.460362244585045"
"CBLB","-0.704741888679153","0.448755230932823","0.116313443953473"
"CBLC","0.549562278696661","0.2866856300557","0.0552441687651626"
"CBY1","0.185310324223817","0.44585276095469","0.677679882383369"
"CCDC110","0.281855299617184","0.279342374905197","0.312976619993863"
"CCDC112","0.972524360330874","0.488526607655652","0.0465106267247627"
"CCDC113","0.392710155536696","0.329892925279572","0.233882523772266"
"CCDC115","-0.366370324777055","0.493645158144618","0.457982258998412"
"CCDC116","0.319435852530753","0.382250100792502","0.403339236004181"
"CCDC117","-0.614526108350472","0.529765908026839","0.246050608287824"
"CCDC144A","0.190298106041989","0.189334357451307","0.314853421505101"
"CCDC150","-0.129688886739314","0.289528291956148","0.654202522679225"
"CCDC152","-0.354584321859182","0.23199345072128","0.126407338351087"
"CCDC153","-0.0522219816968296","0.25779346141794","0.839468835228309"
"CCDC154","0.191749171430846","0.19221844320735","0.318493418692851"
"CCDC157","0.181235110396435","0.340787867069218","0.594856143172067"
"CCDC158","0.473639356056747","0.218775418030903","0.0303909842406017"
"CCDC159","0.211274293327463","0.35764010930774","0.554690941332642"
"CCDC3","0.29762741101869","0.228893853677649","0.193503057965417"
"CCDC30","0.148941045738592","0.303606374487003","0.623728589815584"
"CCDC33","0.159059271465306","0.2558221926158","0.534101581491111"
"CCDC34","0.111914412810808","0.283224367775631","0.692736609770181"
"CCDC38","0.758649566112358","0.400466900695729","0.058170257481843"
"CCDC39","0.0173556098106742","0.26322705326526","0.947430379606878"
"CCDC50","-0.356448518251698","0.440391092558559","0.418290366881922"
"CCDC51","0.607796056382565","0.523427407323613","0.245566671599362"
"CCDC54","-0.275583519234209","0.546338854323229","0.613967199766636"
"CCDC57","0.0970057519979504","0.355284010857184","0.784824619103586"
"CCDC59","0.0792001189766341","0.513706892037295","0.877472737589888"
"CCDC6","0.186735172532959","0.411383154655075","0.649886178799585"
"CCDC7","0.631489962960214","0.525560747360601","0.229536118542843"
"CCDC70","-32.7918475665938","3931.60269694847","0.99334525699537"
"CCDC71","-0.0500272503942388","0.539364643278987","0.926100436230637"
"CCDC73","-0.0895910694269225","0.314505722890128","0.775749041161284"
"CCDC77","0.0432975257341141","0.322863310410091","0.893319689228091"
"CCDC78","0.278989110250485","0.168895050331689","0.0985653486486402"
"CCDC81","0.651967277763328","0.283555159248071","0.0214901312571061"
"CCDC9","0.516658226438968","0.411912969144237","0.209736698157263"
"CCDC97","0.467515757890418","0.544343324149563","0.390416695261854"
"CCIN","0.455307627125782","0.305141837444577","0.135668214821016"
"CCL20","0.0655992182325429","0.129789436856901","0.61325824195944"
"CCL21","-0.00656733193996465","0.0979732778765758","0.946556332358315"
"CCL22","-0.211107326123881","0.164649743793817","0.199786502163175"
"CCL23","-0.418250017173287","0.277560731099929","0.131842062846444"
