"","Estimate","Std. Error","Pr(>|z|)"
"MAD2L1","0.334997560187001","0.381160232363883","0.379461428308949"
"MAEL","0.280112745635245","0.0966515071854151","0.00375344017659444"
"MAGEA11","0.18639916634731","0.122965065905752","0.129551997307421"
"MAGED1","-0.353727750447343","0.36808655149076","0.336556847131958"
"MAGED2","-0.105608245425404","0.360339605633305","0.769461186407197"
"MAGED4","-0.165969165198768","0.149783458426413","0.267835598025777"
"MAGEH1","-0.260127836063031","0.360913552200955","0.471064377789085"
"MAGT1","0.201483071867401","0.625936175498215","0.747535452655769"
"MAMSTR","-0.00471620616063014","0.257977923976488","0.985414339225502"
"MANEAL","0.129063627025841","0.204059908016102","0.527073860959539"
"MAP1A","0.214498220247081","0.289964108659321","0.459457415060843"
"MAP1B","-0.00320890064082362","0.234092174518016","0.989063059870699"
"MAP1LC3A","-0.592842844201393","0.320811777820093","0.0646101538811151"
"MAP1LC3C","-0.0663052132923396","0.221263018174308","0.764431212497391"
"MAP1S","-0.0912207127179657","0.450366309511801","0.839488480639562"
"MAP3K4","0.149985366630738","0.441894953311182","0.734297817261522"
"MAP3K6","0.209876062117813","0.408181963294787","0.607131184309358"
"MAP7D1","0.371862170888689","0.533435372453343","0.485735084530461"
"MAP7D3","-0.0831859017189878","0.228480942408372","0.715796440261064"
"MARCKS","0.264403555210583","0.438518988725163","0.546544180750198"
"MARCO","0.110830778425844","0.125568152321978","0.377433803171756"
"MARVELD3","-0.143858268549455","0.292216924181182","0.622507578198215"
"MATN1","0.00725547353149395","0.191266148962889","0.969740373514915"
"MATN2","-0.051907829297614","0.154594496429631","0.737046094036831"
"MATN3","0.238792852450322","0.158083152583335","0.130902582668446"
"MATN4","0.152299050236735","0.137514612626202","0.268072732000816"
"MB","-0.0473171612766193","0.143881491930795","0.74225996582455"
"MBNL2","-0.777771309968741","0.422402766367348","0.0655772276312157"
"MBNL3","0.0725806659977539","0.20641577582938","0.725120535513836"
"MBOAT1","0.00751517752023784","0.205864801755607","0.970879370733019"
"MBOAT2","-0.999727871296147","0.392376501078322","0.0108380036284906"
"MBOAT4","-0.0099426543195602","0.357901599008041","0.977837287903918"
"MBOAT7","0.0720563368853669","0.493873645068231","0.884000056542832"
"MCCC2","0.321116685981717","0.413291254242672","0.437173928819724"
"MCCD1","0.415704533027518","0.492948553692508","0.399059528490493"
"MCF2L","-0.375039583869515","0.314094243934857","0.232464198492873"
"MCM10","0.121852918880566","0.280297693586959","0.663760744329304"
"MCOLN1","0.77902131791512","0.513557670700518","0.129289137254568"
"MCOLN3","-0.0660534213279699","0.153421696488978","0.666806459184721"
"MCPH1","0.0844958501127082","0.489622050265911","0.862986588193092"
"MDGA2","-0.2391565438543","0.157830175250238","0.129702094939683"
"MDH1B","-0.0926019278913839","0.196923103704718","0.638180629366644"
"MDP1","-0.254642987803785","0.418036005865659","0.542430797681465"
"ME2","0.4830743636543","0.477677037461872","0.311873291112825"
"ME3","-0.0462777667750265","0.282681735675372","0.869959612482013"
"MECOM","-0.152299429970254","0.231348882391755","0.510338544770073"
"MECP2","-0.173940170151637","0.561425959747973","0.756698953360822"
"MED13L","0.320023319306885","0.42884420415449","0.455518758437339"
"MED22","0.515165178991613","0.512413448677195","0.314718654088935"
"MEF2C","-0.0767149022169144","0.295203918615148","0.794963373861845"
"MEF2D","0.904269654309109","0.584075490316936","0.121572511250449"
"MEIS1","-0.289393917321134","0.242397052402946","0.232523420018484"
"MEIS2","-0.103081902812873","0.18549486637071","0.578407089741227"
"MEIS3","-0.198626441983937","0.210157844688887","0.344592612518842"
"MEMO1","0.544722652380305","0.517454165393093","0.292479702571888"
"MEP1A","-0.0800865296275395","0.273450877864062","0.769618806083092"
"MEP1B","0.259418927430327","0.606783376653522","0.668992342477196"
"MFAP3L","-0.0144479363676782","0.205340883561606","0.943906539300547"
"MFGE8","0.2148133944847","0.177506468139022","0.226212820059668"
"MFNG","0.430089968956949","0.246903901567166","0.0815202289805587"
"MFSD11","-0.653278563370054","0.545651937292298","0.231211424977326"
"MGA","0.160711762952055","0.533119842760357","0.763067386962942"
"MGMT","0.144913822017165","0.308651529461834","0.638707818811503"
"MGP","-0.0274798261308923","0.124787688963758","0.82570555479078"
"MGRN1","0.573487398215964","0.5169199921607","0.267244016373144"
"MGST2","0.05900335519885","0.31185721642181","0.849936143429013"
"MGST3","-0.13857036080189","0.396316251352405","0.726604443391678"
"MIA2","-1.41244892786487","1.10276208379981","0.200253967835993"
"MICAL3","-0.0166671901746807","0.423746585528526","0.968624961255233"
"MID1IP1","0.0521900814039114","0.405998442470217","0.897715717024588"
"MIER1","-0.514619140781572","0.609184803020747","0.398241014139446"
"MIER2","0.518486257995203","0.48795876538169","0.287980798204497"
"MIER3","0.59448117819782","0.511813993017566","0.245431297385149"
"MIF4GD","-0.0496725100983772","0.434059540877548","0.908891314719199"
"MLF1","0.0425988359008347","0.330063611499262","0.897308191949537"
"MLF2","-0.280161911867134","0.39946877982754","0.483093233969754"
"MLKL","0.00633086005828763","0.284818041357139","0.982266293409394"
"MLLT1","-0.11801739070227","0.494150908612546","0.811238459296005"
"MLLT3","-0.0828914713349638","0.226551116785997","0.714451495882142"
"MLLT6","0.0686264137857517","0.342398945120286","0.841145684734751"
"MLNR","-0.318548762435581","0.500291563814763","0.524303183552659"
"MMP20","0.271717551194937","0.114474088834804","0.0176148497402775"
"MMP21","0.235298004697658","0.452083292855368","0.60273262077874"
"MMP23B","0.239385826716115","0.197778399911498","0.22613542617726"
"MMP24","-0.233247814525642","0.301236683540396","0.438752912118527"
"MMP25","-0.0698629721859529","0.210905566734707","0.740453853386635"
"MMP27","0.360164504311603","0.220161077066973","0.101857667298234"
"MOGS","0.236894015231932","0.560691070752367","0.672657448406082"
"MON2","-0.307674250673205","0.555059513931439","0.579367679750759"
"MORC1","-0.310610896278008","0.433386847034669","0.473555604537297"
"MORC3","1.39117372182463","0.641664015749067","0.030153216444077"
"MORC4","0.188398766743353","0.333311971237166","0.571915617429786"
"MPDU1","-0.169744201529576","0.588124249093006","0.772872474068846"
"MPG","-0.0395184127448221","0.366842618976163","0.914213207182581"
"MPHOSPH6","-0.0271525082130301","0.437951952189639","0.950563764497223"
"MPHOSPH8","0.121507899092971","0.493240488426721","0.805414282020566"
"MPO","0.687312308232284","0.247445999505395","0.00547576961202104"
"MPP4","-0.345345310445281","0.428904874973489","0.420716242127538"
"MPRIP","0.0241149085475673","0.560162779674481","0.965661817585105"
"MPZ","-0.12372082388234","0.140617033414718","0.378944708281456"
"MPZL1","0.165673209463757","0.471442357742124","0.725274972951119"
"MPZL2","-0.0103940102200411","0.284751482588406","0.970882051514991"
"MR1","-0.240426766612095","0.292707405791378","0.41142448737283"
"MRC2","-0.0685167030586699","0.24205283915513","0.777126959616223"
"MRGPRD","1.16609775763381","0.887921083202493","0.189085293068658"
"MRGPRE","0.00803494486520745","0.17439905049701","0.963252717683981"
"MRGPRF","0.191204294834766","0.263989710246169","0.468889603850666"
"MRGPRG","5.40452160786846","3.89061317264825","0.164796807118309"
"MRPL27","-0.124310596439265","0.50595641132601","0.805918900021917"
"MRPL28","-0.137722971089642","0.409660094258524","0.736728800816626"
"MRPL34","-0.133864061974373","0.377056181880058","0.722571476267982"
"MRPL35","0.0818445719696849","0.771642691709952","0.915530482364844"
"MRPL37","-0.347185885572787","0.534685461174746","0.516126820981124"
"MRPL39","0.413580052123086","0.438864018058629","0.345994182778739"
"MRPL41","0.169724055032576","0.308823103855289","0.582605139091209"
"MRPL43","-0.230964922638488","0.543500261455016","0.670867106518945"
"MRPL45","-0.0488108443179013","0.427190440436148","0.909031570295552"
"MRPL46","-0.711986238466396","0.557379128076947","0.201467306858246"
"MRPL49","-0.12252085974475","0.577010479170137","0.831843880701355"
"MRPS18A","-1.04091183580615","0.615658388148135","0.0908884658887837"
"MRPS21","0.468314055483645","0.322079976801923","0.145937897047284"
"MRPS22","0.165607695586313","0.598562383320653","0.782029094886298"
"MRPS23","-0.467204183473695","0.511766207177327","0.36128196877892"
"MRPS24","-0.223399192224157","0.46856888476659","0.6335265108196"
"MRPS26","0.0946391179045198","0.343731835311808","0.783063988254835"
"MRPS28","0.453238226961717","0.412014337179015","0.271308375360112"
"MRPS34","-0.02120062343036","0.400654567660896","0.957799658755914"
"MRPS36","0.309739372162099","0.5026271763948","0.537735605675744"
"MS4A6E","0.704275998809842","0.450860377150616","0.118271222679114"
"MSI1","-0.177915401460844","0.122966079695355","0.147934544820547"
"MSI2","-0.479022970346441","0.339597121366672","0.158373650374792"
"MSMB","0.118902544183241","0.12494235229776","0.341269826612544"
"MTA3","-0.388248201984855","0.593849487371391","0.513252160171718"
"MTCH2","-0.7599364895469","0.613864485229227","0.215732818986172"
"MTFR1","0.687681467146703","0.371231264768748","0.063963507289446"
"MTHFD1","-0.266609251042606","0.466212502332985","0.567415416005752"
"MTHFD2","0.308132061649304","0.380087984655015","0.417545933979486"
"MTHFR","-0.050990230022193","0.387746324105879","0.895376546180768"
"MTM1","0.26120862592611","0.463023785059949","0.572661226930382"
"MTMR10","-0.271629421890207","0.468388027597059","0.561965923012592"
"MTNR1A","-0.0826242244799169","0.376793464197491","0.826429969035923"
"MTNR1B","0.0710541093979773","0.38973853182685","0.855337684171719"
"MTO1","-0.625714995051736","0.569188238674275","0.271632356895843"
"MTRF1L","0.142968420288535","0.512720569262812","0.780365495175838"
"MUC20","0.129319773007767","0.150883864665642","0.391399830082493"
"MUC7","0.0040082223959984","0.121425187615929","0.973666764502172"
"MUS81","0.224776258814049","0.552431162212879","0.684092047378875"
"MX1","0.184973149917642","0.167810324367204","0.2703420708014"
"MX2","0.407535582486051","0.244118656604049","0.0950349720081101"
"MXD1","0.285096177159163","0.379457936388308","0.452457177392117"
"MYADML2","-0.141198698758337","0.349765667838254","0.686436917002221"
"MYBL1","0.454421196755037","0.189723291819157","0.0166122644583064"
"MYCBP","0.309759987097749","0.556405375381977","0.577721222850322"
"MYF5","-31.7496612379405","3360.41921254726","0.992461598978791"
"MYH7B","-0.277202800831827","0.281102294201948","0.324070379061506"
"MYO16","-0.0645850732793557","0.174225042663913","0.710861631815006"
"MYO1A","0.0368082505209229","0.322508196737255","0.909133782372855"
"MYO1B","-0.231562728005626","0.371311828815523","0.532867893336397"
"MYO1C","-0.0475784450858306","0.426850556792974","0.911248458645795"
"MYO1D","0.0996237143750039","0.383728639721902","0.795156736687647"
"MYO1E","-0.165375276776788","0.390122623292433","0.671634450426968"
"MYO1F","0.242409086810444","0.232208511763786","0.296518464321991"
"MYO1G","0.169233835294049","0.218986806310455","0.439638506256"
"MYO1H","-0.150480368115472","0.168690643209056","0.37236651483003"
"MYO3A","-0.0876549932146466","0.113811541677098","0.441195106035173"
"MYO3B","0.10338082866538","0.119897122213352","0.388552094205953"
"MYO5B","0.223528288666027","0.289827400295718","0.440560999268913"
"MYO5C","0.0472337020394709","0.291686735696131","0.871358632079754"
"MYOD1","-0.378817275101146","0.474639706429561","0.42480350595914"
"MYOZ3","-0.0574349138677876","0.23286093438157","0.805179888392145"
"MYSM1","-0.082443910712097","0.331038125135858","0.803324755779228"
"MYT1L","0.140736225128788","0.161750450444334","0.384255358230293"
"N4BP3","0.0477819197892903","0.277850417995523","0.863461161083346"
"N6AMT1","-0.0016014179838507","0.491036368116482","0.997397861945394"
"NAA16","0.0258039048057854","0.462781175256324","0.955534332287108"
"NACA2","0.0249345671691386","0.353763596413178","0.943808673867859"
"NACC2","-0.0254210905883751","0.297742265871001","0.931959677460021"
"NAMPT","0.0665491253848156","0.34080877843808","0.845182970651454"
"NANP","-0.0605535301606365","0.511677699299057","0.90579580067598"
"NAP1L5","0.172069102338484","0.244720543924476","0.481977930192661"
"NAPA","0.587051471320602","0.445531823663281","0.187623497694936"
"NAPEPLD","-0.247456008151827","0.530012379702756","0.640580567073411"
"NARF","-0.465349937961508","0.459814406365878","0.311519587519528"
"NBPF1","0.165316829815519","0.358443452742047","0.644649699124574"
"NBPF3","0.376973283906613","0.324153731114506","0.244851413693893"
"NBPF4","0.0214270630000503","0.130156495392169","0.869238850477677"
"NBPF6","-0.0448375814060483","0.146282962848446","0.75921433509866"
"NBPF9","0.0937364078846329","0.369213799791589","0.799587411800317"
"NCAN","-0.0600183063214054","0.0831501604695382","0.470413600361717"
"NCAPG2","-0.045294691975243","0.366275752337757","0.901582251964638"
"NCBP1","0.939791640087136","0.504078888904421","0.0622691831845925"
"NCBP2","0.249270543791321","0.56282472252517","0.657843884012958"
"NCCRP1","0.242078236284894","0.114352539444998","0.0342643677020845"
"NCF1","0.231116379832799","0.192582469363245","0.230104219108237"
"NCL","0.151319689722905","0.647846352336404","0.815316162876763"
"NDC80","0.0234243010779791","0.36836664789723","0.949296984263522"
"NDFIP1","0.0356115832887544","0.667575039742345","0.957457273706243"
"NDFIP2","-0.436886084757373","0.41592532546395","0.293536319751666"
"NDP","-0.291775280261333","0.157342675326708","0.0636828423913183"
"NDRG3","-1.27923716867752","0.650184750426191","0.0491258311212004"
"NDRG4","-0.309594828398706","0.215718012905456","0.151234952028841"
"NDUFA7","0.244198185763657","0.322488140074966","0.44891116710502"
"NDUFAF1","-0.582627618039235","0.591085961237645","0.324285177647886"
"NDUFB11","-0.153049635139278","0.43380025785392","0.724229907851666"
"NDUFS1","-0.208539597547141","0.479000952025618","0.663298498844409"
"NDUFS5","0.102201458162185","0.356132989007737","0.774131046256004"
"NDUFS6","-0.253986719941717","0.384476521899973","0.508866317038639"
"NDUFS7","0.141361113433932","0.366699619201661","0.699870217866376"
"NDUFV2","0.074016438644849","0.442397804103015","0.867128160020373"
"NEB","0.0667048701364919","0.194305984829556","0.731374230459172"
"NECAB1","-0.00164033016325899","0.19256292459523","0.993203373461442"
"NEK1","-0.224779917396064","0.396518016777172","0.5707926561098"
"NEK3","0.578232447343187","0.398643936743412","0.146919546649815"
"NEK4","0.447320055002027","0.608894491953978","0.462556964113913"
"NEK7","0.146848792967233","0.497300262465569","0.767770821340996"
"NEK8","0.21789754282732","0.33190436053251","0.511497951922089"
"NEK9","0.230288528958727","0.514771733053243","0.654614806268303"
"NENF","-0.101319397549585","0.327469477493703","0.757016477874927"
"NES","0.0228824175784102","0.168905733320073","0.892236734675721"
"NEUROG1","2.42307607191356","1.67671396691838","0.148420299026412"
"NEUROG2","0.209863738532056","0.107508905065885","0.0509311860728653"
"NEUROG3","0.97986753185269","0.913240210434009","0.283290382400652"
"NFIL3","0.563218629390291","0.443374108573889","0.203977387241927"
"NFKBID","0.101997345988804","0.312458917599217","0.744095698041917"
"NFKBIE","0.115683543629465","0.346491107673983","0.738476444398355"
"NFKBIL1","-0.0579050803407454","0.407128640002037","0.886899938830314"
"NFS1","-0.998366481407832","0.545850081558837","0.0673977743525739"
"NFU1","-0.154872831085845","0.661392684182128","0.814859452384635"
"NGB","0.248334111394035","0.1676952875476","0.138642504592095"
"NGF","0.0260635184390069","0.176460599669669","0.882578244133862"
"NICN1","0.171326484864256","0.464100643678851","0.712009928202281"
"NIPA1","0.529726934725844","0.446354445303304","0.235312282860946"
"NIPSNAP3A","1.06967293331225","0.499665567094122","0.0322919642972435"
"NIPSNAP3B","0.456349689083297","0.318556781350772","0.15198542737715"
"NKAIN2","0.209594474272688","0.132832679830506","0.114592409988468"
"NKAIN3","-0.667983902530761","0.794686551159162","0.400592941406474"
"NKAIN4","0.171672526179963","0.175400330067676","0.327705061225154"
"NKRF","0.32175742673197","0.581585290603154","0.580097690356498"
"NKTR","0.0859211625821809","0.496609329164656","0.862639163092843"
"NKX2.1","0.072823083414489","0.168940341111142","0.666426207622844"
"NKX2.2","-0.110924635357175","0.149644455597888","0.458539106578372"
"NKX2.4","-1.28949307613426","2.14893284765945","0.548464874954444"
"NKX2.5","-0.0457683522778086","0.0974757748823326","0.638686801885373"
"NKX2.6","-0.57596542564191","1.86082955383144","0.756925403189432"
"NKX3.1","-0.0362758284612935","0.180696515460922","0.840889720701009"
"NKX3.2","0.0303937827341037","0.16303935752378","0.852115478352316"
"NKX6.3","0.416076962250724","0.558449931559219","0.456237336449564"
"NLRP13","0.12040073962785","0.67306736943121","0.858029070581712"
"NMB","-0.0904501733528391","0.252531736270583","0.720213484782842"
"NMNAT1","0.663166069931016","0.500126176176229","0.184840518423483"
"NMNAT2","0.343404725773283","0.146593239487034","0.0191515108064595"
"NMU","-0.150249869910584","0.119493907296012","0.208614187636378"
"NODAL","0.192432372172029","0.283377465517171","0.497095216567005"
"NOG","-0.260019260609418","0.198436661851448","0.19008124165197"
"NOL9","0.156275909035395","0.40817691898287","0.701821220683951"
"NOP56","0.0224084478773602","0.549974420284996","0.96749956325855"
"NOVA1","0.082512205224691","0.148575276514404","0.578651025770469"
"NOVA2","0.354451803838888","0.335306241961117","0.290466529002155"
"NPAT","0.114069532002578","0.391686910468554","0.770878244891143"
"NPC1","-0.678465615564071","0.529898260232236","0.200415185494813"
"NPC2","0.0201663876320875","0.409722700060324","0.960744291218434"
"NPEPL1","0.274467113245612","0.349726704270051","0.432568164484005"
"NPPC","0.0385895097772458","0.226763708165676","0.864872526815798"
"NPVF","1.50570073961652","1.47453513525936","0.307190063782803"
"NR1D1","-0.290893847792744","0.372800880303021","0.435218541842226"
"NR3C1","0.159016215858457","0.325910611093036","0.625611048956345"
"NRL","-0.0353436178796222","0.382449948789942","0.926369348651805"
"NRN1","-0.196485039766663","0.180622594861911","0.276674166257057"
"NRXN1","0.110165221130179","0.127779692032839","0.388605153728568"
"NRXN2","0.182504772292779","0.168757476864659","0.279491724190534"
"NRXN3","-0.0999447390892842","0.210524382201849","0.634970969841449"
"NSD1","-0.167868055970426","0.5074286641945","0.740779700701734"
"NSMCE1","-0.00232731368134649","0.449193876094111","0.995866107163184"
"NSUN2","-0.135119939864413","0.465464458682655","0.771593957648818"
"NSUN3","0.261166795038982","0.615198324453624","0.671183301285871"
"NSUN4","0.552930038264764","0.639092109914538","0.386939720431182"
"NSUN5","0.0710507880127657","0.457648159272561","0.876622662053884"
"NSUN6","0.958989623336055","0.555743272374954","0.0844197127748265"
"NSUN7","-0.185202838046311","0.25850465406882","0.473720267728333"
"NT5C1B","0.119311410363278","0.26588555614199","0.653624853835384"
"NT5E","-0.0835367501673009","0.196335569350892","0.670487198719052"
"NTF3","-0.0712911548805595","0.15223769077955","0.639578314574796"
"NTRK1","0.164754140148215","0.297056730365388","0.579153370908644"
"NTRK2","0.0159106623886994","0.125865440546123","0.899407311022557"
"NTRK3","-0.121854000135465","0.112129645308741","0.277158711558708"
"NUAK2","-0.22951533233025","0.259547758178922","0.376540006849073"
"NUCKS1","-0.351017743721422","0.516910514650347","0.49709434269708"
"NUDCD1","1.0222889848182","0.486430126626284","0.0355869906146549"
"NUDCD2","-0.326692811679197","0.491066742308545","0.505876721203159"
"NUDCD3","0.310576805518602","0.542836156153853","0.567228970047975"
"NUDT10","-0.000508637159834418","0.190854291980762","0.997873596384633"
"NUDT11","0.171475676933014","0.1519265192216","0.259034923512428"
"NUDT12","-0.111371107902815","0.236682480035404","0.637961616769833"
"NUDT14","-0.450164213803787","0.344263269444212","0.191003533556759"
"NUDT15","-0.200739794745304","0.466424366469646","0.666919123084422"
"NUDT16L1","-0.870809930206393","0.539249189048181","0.106341825683111"
"NUDT17","-0.0174719470272635","0.355488942504061","0.960800507151714"
"NUDT18","-0.0340359865714847","0.297213431682891","0.90882798162493"
"NUDT19","0.638409364407059","0.41662995421541","0.125444107943024"
"NUFIP1","-0.305438583709557","0.5078700346799","0.54756632862153"
"NUFIP2","-0.157996795721499","0.608946878208443","0.79528105196653"
"NUMBL","0.419283659438625","0.34277752036926","0.221256152330104"
"NUP160","0.0151611918526469","0.415420729639564","0.970886874066881"
"NUP188","0.545580934053062","0.578510477814504","0.34564062785868"
"NUP210","-0.125787616716889","0.25764600179212","0.625394883584037"
"NUP93","-0.0076251893617741","0.567016655294314","0.989270443056044"
"NUP98","0.282249328762668","0.565033493645036","0.61740836659207"
"NXPH4","-0.304348374097119","0.15447188529113","0.0488096203424962"
"OAS1","0.150782030342392","0.197656560641308","0.445553693806667"
"OAS2","0.0842895227486771","0.177559034338537","0.634991788059396"
"OAS3","0.197507421763688","0.227929872074093","0.386201145861809"
"OASL","0.140121306082166","0.159346257541174","0.379210939788025"
"OBSCN","-0.230866501113088","0.234661032306146","0.325199236707165"
"OCRL","0.570799720405355","0.553199451000554","0.302158597131005"
"ODAM","-0.0106862600268323","0.0829709649634362","0.897519722813747"
"OGDH","0.244561688104041","0.466835024534609","0.600367734550556"
"OGFR","-0.317914851646719","0.37157603939567","0.392227420485192"
"OGFRL1","-0.351266352110903","0.243899234245348","0.14980772124034"
"OGT","0.579163742535308","0.511436662439946","0.257455733513354"
"OIP5","0.32611561319496","0.422504883957089","0.440195957745485"
"OLA1","0.0480663030245831","0.607620304320799","0.936948453543484"
"OLFM1","-0.0688046788234992","0.133620384247902","0.606604371462886"
"OLIG1","0.138596398390849","0.116208515007999","0.233005419992246"
"OLIG3","0.389392576471916","0.356761088942583","0.275067912133921"
"OLR1","0.488815489326001","0.213947071093809","0.0223275132953972"
"OPA1","0.228806468929629","0.573441373870955","0.689888885919821"
"OPA3","1.02717404075069","0.561690770561311","0.0674418596758211"
"OPALIN","0.243162841389411","1.68045414494455","0.884947209808829"
"OPTC","-50.979829924924","6084.49198438989","0.993314882590472"
"OPTN","0.53635110969188","0.335161398565052","0.109537125516066"
"OR10A2","1.56758643070466","1.34186880338608","0.242721504013646"
"OR1Q1","-0.00311038022586015","0.535566351225467","0.99536619430269"
"OR2A1","0.220234659126244","0.324303562570788","0.49707428799953"
"OR2A25","0.17780063024585","0.577403254111135","0.758134482323458"
"OR2A4","0.180578116362977","0.207976957965696","0.38525190170121"
"OR2A5","0.600057014074219","1.59802350555924","0.707289024386798"
"OR2B2","0.728893890949153","0.925431548459196","0.430915538449886"
"OR2B3","-34.1981966306685","4562.39609714407","0.994019379946983"
"OR2C1","0.308992437407038","0.580292630422317","0.594395717057703"
"OR2C3","-0.295093060319323","0.529011985097996","0.576967827266966"
"OR2F1","-58.2375951567292","7799.49758579836","0.994042379558044"
"OR2G2","2.73241434009853","3.90386643298911","0.483974043459978"
"OR2G6","62.1381252581172","5177.50822785396","0.990424378210545"
"OR2L13","0.224739135763163","0.335940297544166","0.503504826619564"
"OR2T10","0.619341833449753","1.67624444508928","0.711768628190963"
"OR2T11","3.22259344865106","2.42971178374232","0.184731256314565"
"OR2T12","-19.9807879717408","2114.78866747195","0.99246159897879"
"OR2T33","0.884663887753157","0.680978251402464","0.193907072838864"
"OR4N2","-37.4303014150318","3433.2504885905","0.991301401372171"
"OR4N4","-40.5231240454657","3717.85315291911","0.991303547096479"
"OR51T1","-9.86001597745011","1043.59498132382","0.99246159897879"
"OR52J3","-18.2250209173652","1928.95634321301","0.992461598978791"
"OR52L1","-1.02800279080539","2.06449847051061","0.618524140125963"
"OR52N1","0.539612014895663","1.35692437082918","0.690871334967508"
"OR52N2","-0.0230723547967676","0.250028136016215","0.926476345944281"
"OR52N4","0.105961739579015","0.306334873145097","0.729416624892216"
"OR52N5","0.190929441616277","0.742902757460078","0.797175205828107"
"OR5AN1","-55.7840903941257","5904.24974017937","0.992461598978791"
"OR5B17","-31.7496612379405","3360.41921254726","0.992461598978791"
"OR5C1","-58.1956944991266","6980.51082751083","0.993348207686074"
"OR5H6","0.558729089867827","0.764060128499843","0.46461837539545"
"OR5J2","-34.1998253638714","4816.29888997352","0.994334387472729"
"OR5P2","-0.0431179872370765","0.801275077921635","0.957085174723107"
"OR5P3","-3.1031059604155","2.46159190137822","0.207449599926281"
"OR5V1","-35.5761055016144","3736.79279834224","0.992403861268256"
"OR6C70","-17.7707264432784","2123.38417492096","0.993322535359454"
"OR6Q1","-4.45196305311359","471.200686681836","0.99246159897879"
"OR6T1","-57.4191633947603","6959.81123360357","0.993417444421921"
"OR6V1","-44.0985072735755","5698.77393435869","0.993825835633687"
"OR6X1","-40.0837505706653","4678.87367666008","0.993164633900654"
"OR7D2","0.0835693123809073","0.206643957700938","0.685909719870959"
"OR7E24","-0.944678694925419","1.4245400901206","0.507236767863584"
"OR7G2","-34.2140397366272","4030.28068933915","0.993226643927816"
"OR7G3","-36.3759397640691","3404.15113942636","0.991474159873085"
"OR8J1","-34.6279986959252","3665.06562818983","0.99246159897879"
"OR8J3","-45.4420961075745","4809.64164228086","0.99246159897879"
"OR8S1","1.04791020845714","0.794354128570634","0.187102997968135"
"OR8U1","-45.4420961075745","4809.64164228086","0.99246159897879"
"OR9Q1","0.239866996739285","0.910941592293419","0.792305759073324"
"OSGEP","0.143057117967325","0.449261713221348","0.750160961647989"
"OSGIN2","-0.0742990541848719","0.362633830932195","0.837660204419211"
"OSR2","-0.0148000280362914","0.187089042475796","0.936947621403919"
"OSTF1","0.579627284947601","0.52278698511257","0.267548598466075"
"OSTM1","0.416019067680427","0.503676142941683","0.408823718537621"
"OTC","-0.465459895639398","1.1585708543352","0.687865446945939"
"OTOL1","-0.0338836020814412","0.987618448847516","0.972631231999901"
"OTOP1","0.148956411743484","0.264464421363455","0.573272830274034"
"OTOR","0.24147809132852","0.475574136858797","0.611620827728406"
"OTP","0.444284080019838","0.227957042039403","0.0512976223897149"
"OVCH1","-0.0583327524806013","0.420469543228049","0.889661607360103"
"OVGP1","-0.184201108946509","0.29053617758752","0.526078188723195"
"OXT","-0.335399906837528","0.506850083790759","0.508141744252258"
"P2RX2","0.093362070293356","0.108094034249744","0.387746344664971"
"P2RX7","0.284015675444594","0.210314431820001","0.176876938928402"
"P2RY10","0.135096535585033","0.154640120843025","0.38232581833757"
"P2RY8","0.111121822565899","0.207909340162098","0.59301467818115"
"PAG1","-0.058694533471166","0.244496227994806","0.810281304752254"
"PAH","0.122227886308289","0.131813400057956","0.353781346160399"
"PAIP2B","0.0448026194126625","0.236182086269076","0.84954794479811"
"PALMD","-0.210356269606552","0.192587346912714","0.274716979224953"
"PAMR1","0.167370752913488","0.193214618028652","0.38635708017174"
"PAPLN","-0.141914877120628","0.225710785886915","0.529514999894457"
"PAQR9","-0.273508294071174","0.42407871583713","0.518961534631589"
"PARD6A","-0.271571809411916","0.267626302290339","0.31022854242094"
"PARP10","0.195929665535","0.257740059944009","0.447145081015014"
"PARP12","0.0147993543271145","0.330692807970239","0.964304527732196"
"PARP15","0.0795621453874419","0.157118645902465","0.612588100655629"
"PAXIP1","0.242856795561292","0.532556561318005","0.648375120420757"
"PBRM1","0.241362212906223","0.459209996095744","0.599163979079543"
"PBX1","0.191408623751316","0.344443086048638","0.578412778887248"
"PBX2","-0.617687664034833","0.579870289860749","0.286777763040214"
"PBX3","0.251516745012281","0.30144515596909","0.404072610157547"
"PBX4","0.142324394994774","0.227327752843669","0.531265252482645"
"PCDH20","-0.147623305626788","0.132912839607163","0.266707173554787"
"PCDHA1","0.0212540070613911","0.115777108559262","0.854345356560722"
"PCDHA2","0.0783215134014718","0.18398423410007","0.670328739872608"
"PCDHA3","0.245997099581168","0.156404338328522","0.115758684497649"
"PCDHA5","-0.0523917980377764","0.172376692498888","0.761175255331759"
"PCDHA6","0.0781998696426095","0.128900128389177","0.544069787120175"
"PCDHA7","0.176605993137318","0.147074796242645","0.229832543791848"
"PCDHA8","0.236638893284091","0.184349501644861","0.199266999563501"
"PCDHAC1","0.311378516992432","0.202072126322532","0.123334407246736"
"PCDHAC2","0.260578038078014","0.203235086439192","0.19978973521599"
"PCDHB10","0.011259298486875","0.261956039156558","0.965716174608892"
"PCDHGA1","-0.0244139232811841","0.186150729236408","0.895655564199803"
"PCDHGA2","0.232645616155945","0.159513355456349","0.144710740292244"
"PCDHGA5","-0.14825768377374","0.248478849932775","0.550733615689085"
"PCDHGB2","0.119942529347196","0.169316859532418","0.478702516897013"
